광역지자체명,기초지자체명,광역지자체별 거주 방문자 비율,기초지자체별 거주 방문자 비율
강원도,춘천시,8.4,40.3
강원도,원주시,8.4,9.3
강원도,삼척시,8.4,4.6
강원도,강릉시,8.4,6.7
강원도,인제군,8.4,0.5
강원도,동해시,8.4,3.1
강원도,홍천군,8.4,2.1
강원도,평창군,8.4,3.6
강원도,횡성군,8.4,0.5
강원도,양양군,8.4,0.5
강원도,속초시,8.4,1.6
강원도,화천군,8.4,1.5
강원도,철원군,8.4,21.5
강원도,정선군,8.4,4.1
경기도,포천시,45.9,23.8
경기도,고양시 일산동구,45.9,2.3
경기도,연천군,45.9,7.4
경기도,의왕시,45.9,1.3
경기도,남양주시,45.9,6.3
경기도,동두천시,45.9,4.3
경기도,양주시,45.9,4.6
경기도,의정부시,45.9,6.4
경기도,화성시,45.9,2.6
경기도,안산시 단원구,45.9,0.4
경기도,부천시,45.9,3.0
경기도,하남시,45.9,2.5
경기도,시흥시,45.9,1.7
경기도,고양시 일산서구,45.9,2.0
경기도,군포시,45.9,1.3
경기도,여주시,45.9,0.2
경기도,평택시,45.9,1.2
경기도,고양시 덕양구,45.9,2.3
경기도,파주시,45.9,2.9
경기도,용인시 기흥구,45.9,2.0
경기도,구리시,45.9,1.6
경기도,광주시,45.9,2.1
경기도,수원시 권선구,45.9,0.8
경기도,김포시,45.9,2.0
경기도,이천시,45.9,0.8
경기도,성남시 분당구,45.9,1.4
경기도,성남시 수정구,45.9,0.9
경기도,오산시,45.9,0.3
경기도,수원시 영통구,45.9,1.2
경기도,안양시 만안구,45.9,1.6
경기도,용인시 처인구,45.9,0.8
경기도,안산시 상록구,45.9,0.9
경기도,안양시 동안구,45.9,0.7
경기도,가평군,45.9,0.9
경기도,양평군,45.9,0.8
경기도,안성시,45.9,0.9
경기도,성남시 중원구,45.9,1.0
경기도,용인시 수지구,45.9,0.7
경기도,수원시 팔달구,45.9,0.4
경기도,수원시 장안구,45.9,0.4
경기도,과천시,45.9,0.7
경기도,광명시,45.9,0.6
경상남도,김해시,1.8,7.3
경상남도,양산시,1.8,17.2
경상남도,밀양시,1.8,4.9
경상남도,사천시,1.8,9.7
경상남도,창원시 진해구,1.8,4.9
경상남도,하동군,1.8,2.4
경상남도,진주시,1.8,4.9
경상남도,창원시 성산구,1.8,14.6
경상남도,창원시 의창구,1.8,14.6
경상남도,거창군,1.8,7.3
경상남도,거제시,1.8,7.3
경상남도,함안군,1.8,2.6
경상남도,창원시 마산합포구,1.8,2.4
경상북도,포항시 남구,1.6,5.5
경상북도,김천시,1.6,5.5
경상북도,예천군,1.6,2.8
경상북도,경산시,1.6,13.9
경상북도,문경시,1.6,8.3
경상북도,구미시,1.6,11.2
경상북도,경주시,1.6,16.6
경상북도,포항시 북구,1.6,19.4
경상북도,안동시,1.6,8.3
경상북도,봉화군,1.6,8.3
광주광역시,남구,1.1,20.0
광주광역시,광산구,1.1,51.9
광주광역시,북구,1.1,16.2
광주광역시,서구,1.1,12.0
대구광역시,수성구,2.7,30.7
대구광역시,동구,2.7,17.7
대구광역시,서구,2.7,9.6
대구광역시,중구,2.7,3.2
대구광역시,달성군,2.7,4.8
대구광역시,달서구,2.7,19.5
대구광역시,북구,2.7,8.1
대구광역시,남구,2.7,6.4
대전광역시,유성구,2.2,61.8
대전광역시,서구,2.2,24.0
대전광역시,대덕구,2.2,4.0
대전광역시,중구,2.2,5.9
대전광역시,동구,2.2,4.4
부산광역시,부산진구,1.2,18.6
부산광역시,북구,1.2,11.2
부산광역시,연제구,1.2,7.4
부산광역시,금정구,1.2,3.7
부산광역시,수영구,1.2,7.4
부산광역시,사상구,1.2,7.4
부산광역시,동구,1.2,3.7
부산광역시,기장군,1.2,11.0
부산광역시,사하구,1.2,7.4
부산광역시,남구,1.2,11.0
부산광역시,해운대구,1.2,11.4
서울특별시,성북구,21.6,10.8
서울특별시,마포구,21.6,4.6
서울특별시,송파구,21.6,7.6
서울특별시,광진구,21.6,4.6
서울특별시,구로구,21.6,3.4
서울특별시,영등포구,21.6,3.6
서울특별시,강남구,21.6,3.8
