연령대,남성방문 비율,여성방문 비율
70세 이상,5.1,3.7
60~69세,11.7,9.0
50~59세,13.0,11.5
40~49세,10.6,8.0
30~39세,7.2,5.6
20~29세,4.5,3.9
10~19세,2.4,2.2
