순위,관광지명,주소,분류,외지인 검색 수
1,김해공항국내선청사,부산 강서구 공항진입로 108-0,교통시설,412550
2,김해국제공항,부산 강서구 공항진입로 108-0,교통시설,232238
3,이케아동부산점,부산 기장군 동부산관광3로 17-0,쇼핑몰,231798
4,광안리해수욕장,부산 수영구 광안해변로 219-0,자연경관(하천/해양),230901
5,해운대해수욕장,부산 해운대구 해운대해변로 264-0,자연경관(하천/해양),224694
6,송정해수욕장,부산 해운대구 송정해변로 62-0,자연경관(하천/해양),211500
7,해동용궁사,부산 기장군 용궁길 86-0,종교성지,173114
8,아난티힐튼부산,부산 기장군 기장해안로 268-32,호텔,146732
9,BEXCO,부산 해운대구 APEC로 55-0,전시시설,121198
10,다대포해수욕장,부산 사하구 몰운대1길 14-0,자연경관(하천/해양),109984
11,태종대,부산 영도구 전망로 24-0,역사유적지,105903
12,송도해수욕장,부산 서구,자연경관(하천/해양),105768
13,국제시장,부산 중구 국제시장2길 25-0,시장,102197
14,기장시장,부산 기장군 읍내로104번길 16-0,시장,99612
15,파라다이스호텔부산,부산 해운대구 해운대해변로 296-0,호텔,91541
16,자갈치시장,부산 중구 자갈치해안로 52-0,시장,88858
17,반여농산물도매시장,부산 해운대구 수영강변대로 626-0,시장,80593
18,한화리조트해운대,부산 해운대구 마린시티3로 52-0,콘도미니엄,79960
19,일광해수욕장,부산 기장군 삼성3길 0-0,자연경관(하천/해양),77067
20,대변항,부산 기장군 기장해안로 0-0,자연경관(하천/해양),69809
21,롯데월드어드벤처부산,부산 기장군 동부산관광로 42-0,테마공원,66163
22,해운대블루라인파크미포정거장,부산 해운대구 달맞이길62번길 13-0,기타관광,64824
23,부산시민공원,부산 부산진구 시민공원로 73-0,도시공원,62699
24,기장해녀촌,부산 기장군 연화1길 184-0,기타관광,61332
25,범어사,부산 금정구 범어사로 250-0,종교성지,58945
26,부산진시장,부산 동구,시장,58784
27,송도해상케이블카,부산 서구 송도해변로 171-0,기타관광,55521
28,웨스틴조선호텔부산,부산 해운대구 동백로 67-0,호텔,54329
29,엄궁농산물도매시장,부산 사상구 농산물시장로9번길 11-0,시장,52712
30,삼락생태공원,부산 사상구,도시공원,51943
31,파크하얏트부산호텔,부산 해운대구 마린시티1로 51-0,호텔,51835
32,흰여울문화마을,부산 영도구,기타관광,50769
33,롯데호텔부산점,부산 부산진구 가야대로 772-0,호텔,49953
34,사직야구장,부산 동래구 사직로 45-0,레저스포츠시설,48928
35,해운대달맞이길,부산 해운대구 달맞이길 0-0,데이트코스,47937
36,그랜드조선부산,부산 해운대구 해운대해변로 292-0,호텔,47740
37,신선대부두,부산 남구,자연경관(하천/해양),46132
38,다대포해변공원,부산 사하구,도시공원,45115
39,신라스테이해운대,부산 해운대구 해운대로570번길 46-0,호텔,44627
40,SEA LIFE 부산아쿠아리움,부산 해운대구 해운대해변로 266-0,테마공원,43964
41,시그니엘부산,부산 해운대구 달맞이길 30-0,호텔,43359
42,국립부산과학관,부산 기장군 동부산관광6로 59-0,전시시설,42998
43,스포원파크,부산 금정구 체육공원로399번길 324-0,도시공원,42509
44,부평깡통시장,부산 중구 부평1길 48-0,시장,42481
45,부산어린이대공원,부산 부산진구 새싹로 295-0,테마공원,42440
46,대저생태공원,부산 강서구,도시공원,42232
47,해운대센텀호텔,부산 해운대구 센텀3로 20-0,호텔,41876
48,국립해양박물관,부산 영도구 해양로301번길 45-0,전시시설,41580
49,해운대CC,부산 기장군 병산2로 265-0,육상레저스포츠,40699
50,더베이101,부산 해운대구 동백로 52-0,기타문화관광지,39778
51,롯데프리미엄아울렛동부산점,부산 기장군 기장해안로 147-0,쇼핑몰,39702
52,스카이라인루지부산,부산 기장군,기타레저스포츠,39692
53,부산요트경기장,부산 해운대구 해운대해변로 84-0,수상레저스포츠,38499
54,르네시떼,부산 사상구 광장로 7-0,쇼핑몰,37682
55,아홉산숲,부산 기장군 미동길 37-1,테마공원,37407
56,황령산전망대,부산 남구 못골로 15-0,랜드마크관광,37198
57,장안사,부산 기장군 장안로 482-0,종교성지,35741
58,해운대비치골프앤리조트,부산 기장군 대변로 74-0,육상레저스포츠,35322
59,렛츠런파크부산경남,부산 강서구 가락대로 929-0,육상레저스포츠,34948
60,벡스코제2전시장,부산 해운대구 APEC로 30-0,전시시설,34795
61,이기대수변공원,부산 남구 이기대공원로 105-20,도시공원,33782
62,죽성드림세트장,부산 기장군,기타문화관광지,33471
63,허심청,부산 동래구 온천장로107번길 32-0,웰니스관광,33304
64,팔레드시즈,부산 해운대구 해운대해변로298번길 24-0,콘도미니엄,33033
65,암남공원,부산 서구 암남공원로 185-0,도시공원,32810
66,부산항제5부두,부산 동구 충장대로 314-0,자연경관(하천/해양),32670
67,센텀프리미어호텔,부산 해운대구 센텀1로 17-0,호텔,32261
68,임랑해수욕장,부산 기장군,자연경관(하천/해양),32034
69,스톤게이트CC,부산 기장군 곡천길 317-0,육상레저스포츠,31662
70,감천문화마을,부산 사하구 감내2로 203-0,기타관광,31190
71,호텔농심,부산 동래구 금강공원로20번길 23-0,호텔,31108
72,라발스호텔,부산 영도구 봉래나루로 82-0,호텔,30685
73,베이사이드GC,부산 기장군 이천8길 100-0,육상레저스포츠,30436
74,부산항국제여객터미널,부산 동구 충장대로 206-0,교통시설,30350
75,아시아드컨트리클럽,부산 기장군 차양길 26-0,육상레저스포츠,29767
76,아트몰링하단점,부산 사하구 낙동남로 1413-0,쇼핑몰,29346
77,아난티코브,부산 기장군 기장해안로 268-32,복합관광시설,29181
78,라마다앙코르바이윈덤해운대호텔,부산 해운대구 구남로 9-0,호텔,28802
79,코오롱씨클라우드호텔,부산 해운대구 해운대해변로 287-0,호텔,27394
80,청사포방파제,부산 해운대구,자연경관(하천/해양),27316
81,코모도호텔부산,부산 중구 중구로 151-0,호텔,26828
82,동백섬,부산 해운대구 동백로 99-0,자연경관(하천/해양),26042
83,백운포체육공원,부산 남구 백운포로 34-0,도시공원,25766
84,영화의전당,부산 해운대구 수영강변대로 120-0,공연시설,25480
85,강서체육공원,부산 강서구 체육공원로 43-0,도시공원,25163
86,화명생태공원,부산 북구,도시공원,25132
87,W스퀘어,부산 남구 분포로 145-0,쇼핑몰,24951
88,신라스테이서부산,부산 강서구 명지국제7로 38-0,호텔,24868
89,아스티호텔부산,부산 동구 중앙대로214번길 7-8,호텔,24825
90,롯데몰메종동부산,부산 기장군 동부산관광로 8-0,쇼핑몰,24716
91,부전시장,부산 부산진구 중앙대로783번길 23-0,시장,24447
92,황령산봉수대,부산 부산진구,기타관광,24405
93,아바니센트럴호텔부산,부산 남구 전포대로 133-0,호텔,24127
94,부산신항,부산 강서구 신항남로 330-0,자연경관(하천/해양),23996
95,베스트웨스턴플러스부산송도호텔,부산 서구 송도해변로 97-0,호텔,23973
96,신세계프리미엄아울렛부산점,부산 기장군 정관로 1133-0,쇼핑몰,23758
97,오륙도스카이워크,부산 남구 오륙도로 137-0,랜드마크관광,22984
98,해운대수목원,부산 해운대구,테마공원,22947
99,쥬디스태화본관,부산 부산진구 중앙대로 694-0,쇼핑몰,22857
100,부산CC,부산 금정구 중앙대로2327번길 112-0,육상레저스포츠,22643
