순위,관광지명,주소,분류,현지인 검색 수
1,김해공항국내선청사,부산 강서구 공항진입로 108-0,교통시설,37682
2,김해국제공항,부산 강서구 공항진입로 108-0,교통시설,36499
3,송정해수욕장,부산 해운대구 송정해변로 62-0,자연경관(하천/해양),36363
4,다대포해수욕장,부산 사하구 몰운대1길 14-0,자연경관(하천/해양),35972
5,반여농산물도매시장,부산 해운대구 수영강변대로 626-0,시장,32261
6,기장시장,부산 기장군 읍내로104번길 16-0,시장,24194
7,부산신항,부산 강서구 신항남로 330-0,자연경관(하천/해양),23178
8,BEXCO,부산 해운대구 APEC로 55-0,전시시설,20761
9,신선대부두,부산 남구,자연경관(하천/해양),20027
10,부산신항국제터미널,부산 강서구 신항남로 330-0,교통시설,18307
11,해운대해수욕장,부산 해운대구 해운대해변로 264-0,자연경관(하천/해양),18088
12,부산어린이대공원,부산 부산진구 새싹로 295-0,테마공원,16186
13,해운대센텀호텔,부산 해운대구 센텀3로 20-0,호텔,16020
14,광안리해수욕장,부산 수영구 광안해변로 219-0,자연경관(하천/해양),15382
15,엄궁농산물도매시장,부산 사상구 농산물시장로9번길 11-0,시장,15243
16,이케아동부산점,부산 기장군 동부산관광3로 17-0,쇼핑몰,15135
17,파라다이스호텔부산,부산 해운대구 해운대해변로 296-0,호텔,14376
18,팔레드시즈,부산 해운대구 해운대해변로298번길 24-0,콘도미니엄,14063
19,부산시민공원,부산 부산진구 시민공원로 73-0,도시공원,13620
20,아트몰링하단점,부산 사하구 낙동남로 1413-0,쇼핑몰,13291
21,사직야구장,부산 동래구 사직로 45-0,레저스포츠시설,12848
22,스포원파크,부산 금정구 체육공원로399번길 324-0,도시공원,12101
23,범어사,부산 금정구 범어사로 250-0,종교성지,12026
24,한화리조트해운대,부산 해운대구 마린시티3로 52-0,콘도미니엄,11114
25,아난티힐튼부산,부산 기장군 기장해안로 268-32,호텔,11022
26,송도해수욕장,부산 서구,자연경관(하천/해양),10689
27,부산신항만,부산 강서구 신항남로 330-0,자연경관(하천/해양),10491
28,렛츠런파크부산경남,부산 강서구 가락대로 929-0,육상레저스포츠,10408
29,일광해수욕장,부산 기장군 삼성3길 0-0,자연경관(하천/해양),10135
30,장림시장,부산 사하구 장림시장3길 77-0,시장,10084
31,부산요트경기장,부산 해운대구 해운대해변로 84-0,수상레저스포츠,9857
32,삼락생태공원,부산 사상구,도시공원,9333
33,허심청,부산 동래구 온천장로107번길 32-0,웰니스관광,9203
34,백운포체육공원,부산 남구 백운포로 34-0,도시공원,8913
35,롯데시네마부산명지,부산 강서구 명지국제6로 107-0,공연시설,8521
36,W스퀘어,부산 남구 분포로 145-0,쇼핑몰,8519
37,좌동재래시장,부산 해운대구 좌동로91번길 20-0,시장,8285
38,파크하얏트부산호텔,부산 해운대구 마린시티1로 51-0,호텔,8226
39,르네시떼,부산 사상구 광장로 7-0,쇼핑몰,8122
40,화명생태공원,부산 북구,도시공원,7969
41,롯데월드어드벤처부산,부산 기장군 동부산관광로 42-0,테마공원,7794
42,영화의전당,부산 해운대구 수영강변대로 120-0,공연시설,7577
43,해운대CC,부산 기장군 병산2로 265-0,육상레저스포츠,7217
44,해운대달맞이길,부산 해운대구 달맞이길 0-0,데이트코스,7101
45,감만부두,부산 남구,자연경관(하천/해양),6883
46,부전시장,부산 부산진구 중앙대로783번길 23-0,시장,6863
47,대변항,부산 기장군 기장해안로 0-0,자연경관(하천/해양),6791
48,시그니엘부산,부산 해운대구 달맞이길 30-0,호텔,6770
49,장안사,부산 기장군 장안로 482-0,종교성지,6695
50,해운대수목원,부산 해운대구,테마공원,6609
51,웨스틴조선호텔부산,부산 해운대구 동백로 67-0,호텔,6574
52,그랜드조선부산,부산 해운대구 해운대해변로 292-0,호텔,6573
53,해동용궁사,부산 기장군 용궁길 86-0,종교성지,6459
54,센텀프리미어호텔,부산 해운대구 센텀1로 17-0,호텔,6274
55,부산진시장,부산 동구,시장,6237
56,부산항국제여객터미널,부산 동구 충장대로 206-0,교통시설,6228
57,벡스코제2전시장,부산 해운대구 APEC로 30-0,전시시설,6211
58,태종대,부산 영도구 전망로 24-0,역사유적지,6097
59,임랑해수욕장,부산 기장군,자연경관(하천/해양),6088
60,청사포방파제,부산 해운대구,자연경관(하천/해양),5979
61,대저생태공원,부산 강서구,도시공원,5807
62,다대포해변공원,부산 사하구,도시공원,5772
63,아시아드컨트리클럽,부산 기장군 차양길 26-0,육상레저스포츠,5704
64,롯데시네마프리미엄해운대,부산 해운대구 해운대로 802-0,공연시설,5359
65,CGV부산명지,부산 강서구 명지국제8로10번길 38-0,공연시설,5298
66,롯데호텔부산점,부산 부산진구 가야대로 772-0,호텔,5264
67,부산항제5부두,부산 동구 충장대로 314-0,자연경관(하천/해양),5200
68,국립부산과학관,부산 기장군 동부산관광6로 59-0,전시시설,5174
69,고리원자력홍보관,부산 기장군,전시시설,5135
70,강서체육공원,부산 강서구 체육공원로 43-0,도시공원,5124
71,베이사이드GC,부산 기장군 이천8길 100-0,육상레저스포츠,4965
72,해운대비치골프앤리조트,부산 기장군 대변로 74-0,육상레저스포츠,4699
73,스톤게이트CC,부산 기장군 곡천길 317-0,육상레저스포츠,4696
74,신라스테이해운대,부산 해운대구 해운대로570번길 46-0,호텔,4694
75,서원시장,부산 동래구 충렬대로359번길 55-0,시장,4674
76,CGV정관,부산 기장군 정관중앙로 45-0,공연시설,4639
77,국립부산국악원,부산 부산진구 국악로 2-0,공연시설,4391
78,해운대블루라인파크미포정거장,부산 해운대구 달맞이길62번길 13-0,기타관광,4303
79,부산북구문화빙상센터,부산 북구 금곡대로46번길 50-0,육상레저스포츠,4298
80,롯데몰메종동부산,부산 기장군 동부산관광로 8-0,쇼핑몰,4200
81,CGV해운대,부산 해운대구 해운대로 620-0,공연시설,4185
82,부산자유도매시장,부산 동구 조방로 48-0,시장,4064
83,지오플레이스,부산 부산진구 동천로 4-0,쇼핑몰,4060
84,BIFC몰,부산 남구 문현금융로 40-0,쇼핑몰,3986
85,호텔농심,부산 동래구 금강공원로20번길 23-0,호텔,3984
86,당감시장,부산 부산진구 백양대로60번길 39-9,시장,3950
87,맥도생태공원,부산 강서구 공항로 500-0,도시공원,3910
88,신라스테이서부산,부산 강서구 명지국제7로 38-0,호텔,3850
89,더베이101,부산 해운대구 동백로 52-0,기타문화관광지,3822
90,코오롱씨클라우드호텔,부산 해운대구 해운대해변로 287-0,호텔,3759
91,기장동원로얄컨트리클럽,부산 기장군 반송로 1345-0,육상레저스포츠,3675
92,이기대수변공원,부산 남구 이기대공원로 105-20,도시공원,3659
93,코모도호텔부산,부산 중구 중구로 151-0,호텔,3656
94,아바니센트럴호텔부산,부산 남구 전포대로 133-0,호텔,3621
95,반송큰시장,부산 해운대구 윗반송로35번길 68-0,시장,3579
96,자갈치시장,부산 중구 자갈치해안로 52-0,시장,3540
