연령대,남성방문 비율,여성방문 비율
70세 이상,1.9,2.2
60~69세,9.2,7.8
50~59세,11.6,11.1
40~49세,9.5,7.2
30~39세,10.2,6.9
20~29세,12.0,7.3
10~19세,1.5,1.2
