동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
132,3102,연인,애인_커플_여친,미식,맛집_술_소주
83,1125,회사동료,대리_직장동료_동료,레포츠/운동,수영장_캠핑_테마파크
82,560,기타가족,이모_엄마_가족,자연경관,숲_공원_산
82,255,자녀,아들_딸_워킹맘,문화예술,노래방_공장_클럽
23,86,학생,중딩_고딩_대학생,역사유적,정자_다리_한옥
20,64,부모님,부모님_아빠_모녀,휴식/힐링,나들이_근교여행_호캉스
16,21,친구,친구_지인,반려동물,애견_반려견_반려동물
12,3,배우자,신부_부인_아내,체험,수학여행
6,0,싱글,싱글,,
