순위,업소명,주소,분류,외지인 검색 수
1,뜬,경남 함안군 부남1길 24-15,카페/찻집,14050
2,쾌지나칭칭,경남 함안군 새터길 168-2,한식,13778
3,대구식당,경남 함안군 북촌2길 50-27,한식,7881
4,매미궁뎅이,경남 함안군 운무로 105-0,한식,3711
5,산인길,경남 함안군 함마대로 2367-1,한식,3590
6,자매식당,경남 함안군 송산로 356-8,한식,3329
7,황포냉면,경남 함안군 함마대로 1423-0,한식,3087
8,국보반상,경남 함안군 산인로 331-0,한식,2587
9,약수터산장,경남 함안군 주동2길 143-3,외국식,2471
10,커피와소나무,경남 함안군 광정로 145-0,카페/찻집,2422
11,무진,경남 함안군 함안대로 257-0,카페/찻집,2287
12,27도씨제빵소,경남 함안군 모곡5길 19-59,간이음식,1922
13,식목일,경남 함안군 함안대로 255-0,카페/찻집,1826
14,카페1946,경남 함안군 하검길 125-3,카페/찻집,1687
15,신풍식육식당본점,경남 함안군 석무길 130-0,한식,1683
16,아라깨비카페,경남 함안군 산인로 180-0,카페/찻집,1630
17,아라애연잎장어함안본점,경남 함안군 송산로 463-3,외국식,1566
18,무진정돌짜장[중식],경남 함안군 괴산4길 6-0,외국식,1404
19,그린 프로그,경남 함안군 새터길 168-2,카페/찻집,1354
20,롯데리아경남함안점,경남 함안군 함마대로 1514-25,간이음식,1232
21,전원휴게소,경남 함안군 함마대로 332-0,한식,1211
22,국보삼계탕,경남 함안군 산인로 333-0,한식,1186
23,카페북촌,경남 함안군 북촌1길 15-15,외국식,974
24,별천지산장,경남 함안군 주동3길 1-60,외국식,926
25,구가네솥밥한정식[한식],경남 함안군 예용로 122-0,한식,895
26,악양루[중식],경남 함안군 법수로 589-0,외국식,739
27,한식카페346.4S,경남 함안군 산인로 346-4,한식,711
28,아마키친,경남 함안군 중앙남길 34-0,외국식,707
29,낙동강 칠백리,경남 함안군 삼칠로 1209-0,한식,706
30,남다른생고기칠원점,경남 함안군 용산1길 16-4,한식,660
31,가야매미궁뎅이,경남 함안군 함안대로 520-0,한식,657
32,식객,경남 함안군 내곡3길 47-0,한식,596
