동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
3,31,자녀,아들,미식,달고나_물고기_맛집,트윈터널
0,7,,,문화예술,수족관,트윈터널
0,5,,,레포츠/운동,테마파크,트윈터널
0,4,,,자연경관,폭포_바다,트윈터널
0,2,,,체험,달고나체험,트윈터널
0,2,,,휴식/힐링,나들이,트윈터널
