연령대,남성방문 비율,여성방문 비율
70세 이상,2.5,2.4
60~69세,7.6,4.8
50~59세,5.3,5.3
40~49세,3.8,2.3
30~39세,5.6,1.9
20~29세,51.6,1.7
10~19세,4.8,0.2
