연령대,남성방문 비율,여성방문 비율
70세 이상,3.0,3.3
60~69세,9.8,12.4
50~59세,11.8,14.6
40~49세,8.2,8.4
30~39세,9.3,7.0
20~29세,4.4,3.0
10~19세,2.5,1.7
