연령대,남성방문 비율,여성방문 비율
70세 이상,5.2,6.0
60~69세,12.5,12.0
50~59세,15.1,12.6
40~49세,10.7,5.8
30~39세,6.5,2.8
20~29세,4.8,3.5
10~19세,1.3,0.8
