순위,관광지명,주소,분류,합산 검색 수
1,쏠비치삼척,강원 삼척시 수로부인길 453-0,콘도미니엄,241896
2,장호항,강원 삼척시 장호항길 103-0,자연경관(하천/해양),73664
3,삼척항,강원 삼척시 삼척항길 152-0,자연경관(하천/해양),60654
4,맹방해변,강원 삼척시,자연경관(하천/해양),47988
5,임원항,강원 삼척시 임원항구로 30-11,자연경관(하천/해양),44315
6,삼척해변,강원 삼척시,자연경관(하천/해양),29873
7,환선굴,강원 삼척시 환선로 800-0,자연생태,29789
8,삼척중앙시장,강원 삼척시 진주로 12-21,시장,25718
9,갈남항,강원 삼척시 갈남길 0-0,자연경관(하천/해양),24342
10,삼척해양레일바이크궁촌정거장,강원 삼척시 공양왕길 2-0,기타레저스포츠,22412
11,삼척해양레일바이크용화정거장,강원 삼척시 용화해변길 23-0,기타레저스포츠,21091
12,초곡용굴촛대바위길,강원 삼척시 초곡길 236-20,기타관광,19853
13,쏠비치삼척오션플레이,강원 삼척시 수로부인길 453-0,테마공원,19670
14,삼척해상케이블카용화역,강원 삼척시 삼척로 2154-31,기타관광,18980
15,삼척해상케이블카장호역,강원 삼척시 장호항길 12-10,기타관광,18596
16,새천년해안도로,강원 삼척시,데이트코스,15960
17,해신당공원,강원 삼척시 삼척로 1852-6,도시공원,14851
18,대금굴,강원 삼척시 환선로 800-0,자연생태,14504
19,파인밸리CC,강원 삼척시 미근로 1629-0,육상레저스포츠,13700
20,하이원추추파크,강원 삼척시 심포남길 99-0,콘도미니엄,13528
21,삼척번개시장,강원 삼척시 중앙로 12-0,시장,13235
22,장호비치캠핑장,강원 삼척시 장호1길 41-0,캠핑,11174
23,용화해변,강원 삼척시,자연경관(하천/해양),11091
24,환선굴매표소,강원 삼척시,기타관광,10686
25,씨스포빌,강원 삼척시 상맹방길 30-80,콘도미니엄,10161
26,죽서루,강원 삼척시 죽서루길 37-0,역사유적지,8928
27,블랙밸리CC,강원 삼척시 도상로 307-84,육상레저스포츠,8800
28,삼척장미공원,강원 삼척시 오십천로 586-0,도시공원,8788
29,이사부사자공원,강원 삼척시 수로부인길 333-0,도시공원,8160
30,미인폭포,강원 삼척시,자연경관(산),7997
31,덕봉산해안생태탐방로,강원 삼척시,기타관광,7913
32,덕풍계곡,강원 삼척시 덕풍길 44-0,자연경관(산),7558
33,덕산항,강원 삼척시 덕산해안로 200-21,자연경관(하천/해양),6491
34,맹방비치캠핑장,강원 삼척시 맹방해변로 140-0,캠핑,6238
35,덕산해변,강원 삼척시,자연경관(하천/해양),6128
36,장호해변,강원 삼척시,자연경관(하천/해양),6111
37,동해해양경찰수련원,강원 삼척시 공양왕길 185-0,육상레저스포츠,6005
38,원평해변,강원 삼척시,자연경관(하천/해양),5925
39,호산항,강원 삼척시 호산3길 166-0,자연경관(하천/해양),5773
40,초곡항,강원 삼척시 초곡길 236-11,자연경관(하천/해양),5134
41,궁촌항,강원 삼척시 궁촌해변길 142-11,자연경관(하천/해양),5096
42,수로부인헌화공원,강원 삼척시 삼척로 1396-270,도시공원,4835
43,강원종합박물관,강원 삼척시 강원남부로 3016-0,전시시설,4506
44,삼척활기자연휴양림,강원 삼척시 준경길 651-59,자연공원,4439
45,검봉산자연휴양림,강원 삼척시 임원안길 525-145,자연공원,4053
46,삼척복합체육공원,강원 삼척시,도시공원,3708
47,장호항투명카누,강원 삼척시 장호항길 12-10,기타레저스포츠,3703
48,와우펜션,강원 삼척시 삼척로 4246-15,펜션/민박,3587
49,철벽레스텔,강원 삼척시,기타숙박,3566
50,민물고기전시관,강원 삼척시 초당길 234-0,전시시설,3450
51,덕봉산,강원 삼척시,자연경관(산),3405
52,평화주택,강원 삼척시 삼척로 4246-62,펜션/민박,3155
53,하얀낭만펜션,강원 삼척시 삼척로 4246-3,펜션/민박,3123
54,부남해변,강원 삼척시,자연경관(하천/해양),3076
55,라온스파펜션,강원 삼척시 삼척로 4246-13,펜션/민박,3033
56,후진항,강원 삼척시 새천년도로 460-0,자연경관(하천/해양),2978
57,용화호텔,강원 삼척시 삼척로 2154-0,호텔,2908
58,작은후진해변,강원 삼척시 새천년도로 467-0,자연경관(하천/해양),2886
59,대진항,강원 삼척시 대진길 0-0,자연경관(하천/해양),2827
60,그라시아리조트,강원 삼척시 원평길 32-0,콘도미니엄,2763
61,신남항,강원 삼척시 신남길 104-0,자연경관(하천/해양),2702
62,문모텔,강원 삼척시 중앙로 174-49,모텔,2483
63,하맹방해변,강원 삼척시,자연경관(하천/해양),2403
64,이끼계곡,강원 삼척시 산기길 0-0,자연경관(산),2267
65,내평계곡,강원 삼척시,자연경관(산),2253
66,도계유리나라,강원 삼척시 강원남부로 893-36,기타관광,2242
67,엘림캠핑장,강원 삼척시 내평길 233-13,캠핑,2224
68,신남해변,강원 삼척시,자연경관(하천/해양),2169
69,캠프오슬로,강원 삼척시 삼척로 1698-0,캠핑,2104
70,씨엔블루펜션,강원 삼척시 삼척로 4246-9,펜션/민박,1979
71,비치힐풀빌라펜션,강원 삼척시 삼척로 4246-29,펜션/민박,1969
72,NS남산모텔,강원 삼척시 오십천로 427-0,모텔,1958
73,베네치아펜션,강원 삼척시 삼척로 4246-11,펜션/민박,1950
74,다인펜션,강원 삼척시 삼척로 4246-23,펜션/민박,1855
75,위아펜션,강원 삼척시 용화길 27-98,펜션/민박,1826
76,삼척문화예술회관,강원 삼척시 엑스포로 45-0,공연시설,1815
77,천은사,강원 삼척시 동안로 816-0,종교성지,1809
78,노곡항,강원 삼척시 노실길 0-0,자연경관(하천/해양),1763
79,펜션휴가,강원 삼척시 삼척로 4246-7,펜션/민박,1752
80,비치조각공원,강원 삼척시,도시공원,1685
81,피스하우징,강원 삼척시 삼척로 4246-62,펜션/민박,1679
82,W펜션,강원 삼척시 용화길 27-66,펜션/민박,1673
83,예그리나펜션,강원 삼척시 삼척로 4246-5,펜션/민박,1655
84,이사부광장,강원 삼척시,도시공원,1641
85,푸른바다펜션,강원 삼척시 삼척로 4246-25,펜션/민박,1637
86,증산해변,강원 삼척시,자연경관(하천/해양),1579
87,더끌림펜션,강원 삼척시 용화길 27-62,펜션/민박,1521
88,이스트오션펜션,강원 삼척시 삼척로 4246-24,펜션/민박,1509
89,마카펜션,강원 삼척시 삼척로 2824-24,펜션/민박,1401
90,코아페바다펜션,강원 삼척시 용화길 27-34,펜션/민박,1400
91,비화항,강원 삼척시 비화진길 0-0,자연경관(하천/해양),1397
92,삼척장미축제,강원 삼척시 오십천로 586-0,기타문화관광지,1388
93,노실풀펜션,강원 삼척시 임원안길 492-0,펜션/민박,1376
94,펜션오라,강원 삼척시 삼척로 2095-0,펜션/민박,1370
95,파도소리펜션,강원 삼척시 삼척로 4246-30,펜션/민박,1339
96,에스엠모텔,강원 삼척시 오십천로 476-62,모텔,1301
97,두바이펜션,강원 삼척시 삼척로 4246-20,펜션/민박,1290
98,삼척미로정원,강원 삼척시 동안로 540-0,기타관광,1274
99,파라다이스모텔,강원 삼척시 새천년도로 131-0,모텔,1247
100,상맹방해변,강원 삼척시,자연경관(하천/해양),1199
