순위,관광지명,주소,분류,외지인 검색 수
1,쏠비치삼척,강원 삼척시 수로부인길 453-0,콘도미니엄,230783
2,장호항,강원 삼척시 장호항길 103-0,자연경관(하천/해양),70685
3,삼척항,강원 삼척시 삼척항길 152-0,자연경관(하천/해양),57771
4,맹방해변,강원 삼척시,자연경관(하천/해양),45595
5,임원항,강원 삼척시 임원항구로 30-11,자연경관(하천/해양),40567
6,삼척해변,강원 삼척시,자연경관(하천/해양),28076
7,환선굴,강원 삼척시 환선로 800-0,자연생태,28018
8,삼척중앙시장,강원 삼척시 진주로 12-21,시장,23608
9,갈남항,강원 삼척시 갈남길 0-0,자연경관(하천/해양),23434
10,삼척해양레일바이크궁촌정거장,강원 삼척시 공양왕길 2-0,기타레저스포츠,21124
11,삼척해양레일바이크용화정거장,강원 삼척시 용화해변길 23-0,기타레저스포츠,19921
12,쏠비치삼척오션플레이,강원 삼척시 수로부인길 453-0,테마공원,18899
13,초곡용굴촛대바위길,강원 삼척시 초곡길 236-20,기타관광,18649
14,삼척해상케이블카용화역,강원 삼척시 삼척로 2154-31,기타관광,18088
15,삼척해상케이블카장호역,강원 삼척시 장호항길 12-10,기타관광,17712
16,새천년해안도로,강원 삼척시,데이트코스,15470
17,해신당공원,강원 삼척시 삼척로 1852-6,도시공원,13880
18,대금굴,강원 삼척시 환선로 800-0,자연생태,13638
19,하이원추추파크,강원 삼척시 심포남길 99-0,콘도미니엄,12922
20,파인밸리CC,강원 삼척시 미근로 1629-0,육상레저스포츠,12274
21,삼척번개시장,강원 삼척시 중앙로 12-0,시장,12210
22,장호비치캠핑장,강원 삼척시 장호1길 41-0,캠핑,10610
23,용화해변,강원 삼척시,자연경관(하천/해양),10446
24,환선굴매표소,강원 삼척시,기타관광,10138
25,씨스포빌,강원 삼척시 상맹방길 30-80,콘도미니엄,9519
26,죽서루,강원 삼척시 죽서루길 37-0,역사유적지,7800
27,삼척장미공원,강원 삼척시 오십천로 586-0,도시공원,7757
28,블랙밸리CC,강원 삼척시 도상로 307-84,육상레저스포츠,7714
29,미인폭포,강원 삼척시,자연경관(산),7666
30,이사부사자공원,강원 삼척시 수로부인길 333-0,도시공원,7542
31,덕봉산해안생태탐방로,강원 삼척시,기타관광,7527
32,덕풍계곡,강원 삼척시 덕풍길 44-0,자연경관(산),7213
33,덕산항,강원 삼척시 덕산해안로 200-21,자연경관(하천/해양),6009
34,맹방비치캠핑장,강원 삼척시 맹방해변로 140-0,캠핑,5883
35,장호해변,강원 삼척시,자연경관(하천/해양),5874
36,덕산해변,강원 삼척시,자연경관(하천/해양),5726
37,원평해변,강원 삼척시,자연경관(하천/해양),5601
38,동해해양경찰수련원,강원 삼척시 공양왕길 185-0,육상레저스포츠,5495
39,호산항,강원 삼척시 호산3길 166-0,자연경관(하천/해양),5047
40,초곡항,강원 삼척시 초곡길 236-11,자연경관(하천/해양),4723
41,궁촌항,강원 삼척시 궁촌해변길 142-11,자연경관(하천/해양),4669
42,수로부인헌화공원,강원 삼척시 삼척로 1396-270,도시공원,4525
43,강원종합박물관,강원 삼척시 강원남부로 3016-0,전시시설,4034
44,삼척활기자연휴양림,강원 삼척시 준경길 651-59,자연공원,3958
45,검봉산자연휴양림,강원 삼척시 임원안길 525-145,자연공원,3835
46,장호항투명카누,강원 삼척시 장호항길 12-10,기타레저스포츠,3503
47,삼척복합체육공원,강원 삼척시,도시공원,3468
48,와우펜션,강원 삼척시 삼척로 4246-15,펜션/민박,3445
49,덕봉산,강원 삼척시,자연경관(산),3246
50,민물고기전시관,강원 삼척시 초당길 234-0,전시시설,3017
51,하얀낭만펜션,강원 삼척시 삼척로 4246-3,펜션/민박,2965
52,평화주택,강원 삼척시 삼척로 4246-62,펜션/민박,2953
53,라온스파펜션,강원 삼척시 삼척로 4246-13,펜션/민박,2907
54,후진항,강원 삼척시 새천년도로 460-0,자연경관(하천/해양),2799
55,부남해변,강원 삼척시,자연경관(하천/해양),2798
56,철벽레스텔,강원 삼척시,기타숙박,2763
57,작은후진해변,강원 삼척시 새천년도로 467-0,자연경관(하천/해양),2661
58,그라시아리조트,강원 삼척시 원평길 32-0,콘도미니엄,2654
59,용화호텔,강원 삼척시 삼척로 2154-0,호텔,2645
60,대진항,강원 삼척시 대진길 0-0,자연경관(하천/해양),2581
61,신남항,강원 삼척시 신남길 104-0,자연경관(하천/해양),2515
62,문모텔,강원 삼척시 중앙로 174-49,모텔,2360
63,하맹방해변,강원 삼척시,자연경관(하천/해양),2255
64,신남해변,강원 삼척시,자연경관(하천/해양),2121
65,내평계곡,강원 삼척시,자연경관(산),2105
66,이끼계곡,강원 삼척시 산기길 0-0,자연경관(산),2079
67,엘림캠핑장,강원 삼척시 내평길 233-13,캠핑,2060
68,도계유리나라,강원 삼척시 강원남부로 893-36,기타관광,2054
69,캠프오슬로,강원 삼척시 삼척로 1698-0,캠핑,2019
70,비치힐풀빌라펜션,강원 삼척시 삼척로 4246-29,펜션/민박,1924
71,씨엔블루펜션,강원 삼척시 삼척로 4246-9,펜션/민박,1878
72,베네치아펜션,강원 삼척시 삼척로 4246-11,펜션/민박,1840
73,다인펜션,강원 삼척시 삼척로 4246-23,펜션/민박,1776
74,NS남산모텔,강원 삼척시 오십천로 427-0,모텔,1775
75,위아펜션,강원 삼척시 용화길 27-98,펜션/민박,1685
76,펜션휴가,강원 삼척시 삼척로 4246-7,펜션/민박,1663
77,피스하우징,강원 삼척시 삼척로 4246-62,펜션/민박,1624
78,비치조각공원,강원 삼척시,도시공원,1598
79,노곡항,강원 삼척시 노실길 0-0,자연경관(하천/해양),1593
80,푸른바다펜션,강원 삼척시 삼척로 4246-25,펜션/민박,1591
81,이사부광장,강원 삼척시,도시공원,1590
82,W펜션,강원 삼척시 용화길 27-66,펜션/민박,1580
83,천은사,강원 삼척시 동안로 816-0,종교성지,1570
84,예그리나펜션,강원 삼척시 삼척로 4246-5,펜션/민박,1543
85,삼척문화예술회관,강원 삼척시 엑스포로 45-0,공연시설,1511
86,증산해변,강원 삼척시,자연경관(하천/해양),1498
87,더끌림펜션,강원 삼척시 용화길 27-62,펜션/민박,1452
88,이스트오션펜션,강원 삼척시 삼척로 4246-24,펜션/민박,1429
89,코아페바다펜션,강원 삼척시 용화길 27-34,펜션/민박,1359
90,삼척장미축제,강원 삼척시 오십천로 586-0,기타문화관광지,1282
91,파도소리펜션,강원 삼척시 삼척로 4246-30,펜션/민박,1280
91,펜션오라,강원 삼척시 삼척로 2095-0,펜션/민박,1280
93,비화항,강원 삼척시 비화진길 0-0,자연경관(하천/해양),1253
94,두바이펜션,강원 삼척시 삼척로 4246-20,펜션/민박,1241
95,노실풀펜션,강원 삼척시 임원안길 492-0,펜션/민박,1225
96,에스엠모텔,강원 삼척시 오십천로 476-62,모텔,1198
97,마카펜션,강원 삼척시 삼척로 2824-24,펜션/민박,1174
98,파라다이스모텔,강원 삼척시 새천년도로 131-0,모텔,1168
99,삼척미로정원,강원 삼척시 동안로 540-0,기타관광,1153
100,콩앤삐펜션,강원 삼척시 덕산해변길 92-0,펜션/민박,1132
