순위,업소명,주소,분류,현지인 검색 수
1,삼척항활어회센터,강원 삼척시 정라항길 8-0,외국식,835
2,부일막국수,강원 삼척시 새천년도로 596-0,한식,730
3,일미어담,강원 삼척시 테마타운길 19-0,외국식,617
4,일미담,강원 삼척시 테마타운길 49-0,한식,586
5,보사노바삼척점,강원 삼척시 새천년도로 517-0,카페/찻집,544
6,부명칼국수,강원 삼척시 사대길 43-0,한식,511
7,삼고정문,강원 삼척시 새천년도로 673-1,한식,479
8,삼척전복해물뚝배기,강원 삼척시 테마타운길 59-0,한식,412
9,이화루중화요리[중식],강원 삼척시 교가길 13-3,외국식,364
10,동막막국수,강원 삼척시 문의재로 3777-12,한식,310
11,덕산바다횟집,강원 삼척시 덕산해안로 94-0,외국식,298
12,카페얼,강원 삼척시 테마타운길 59-0,카페/찻집,276
13,한우마을은행나무집본관,강원 삼척시 뒷나루길 154-0,한식,275
14,신다리,강원 삼척시 진주로 30-49,한식,273
15,봉평막국수,강원 삼척시 회강길 609-28,한식,266
16,노이마레,강원 삼척시 공양왕길 720-49,외국식,263
17,텃밭에노는닭,강원 삼척시 도계로 334-0,한식,251
18,성원닭갈비,강원 삼척시 정상안1길 14-32,외국식,246
19,룽성교동점 [중식],강원 삼척시 청석로 7-40,외국식,245
20,두레박고을,강원 삼척시 대학로 93-0,외국식,244
21,네가있는바다,강원 삼척시 갈남길 49-75,카페/찻집,240
22,공대현스시,강원 삼척시 하실1길 3-0,외국식,232
23,만남의식당[한식],강원 삼척시 새천년도로 84-0,한식,217
24,뜰애홍합밥,강원 삼척시 새천년도로 615-0,한식,216
25,투썸플레이스삼척해수욕장점,강원 삼척시 테마타운길 33-0,카페/찻집,212
26,감나무,강원 삼척시 대학로 74-7,한식,210
27,오복미가[한식],강원 삼척시 새천년도로 511-0,한식,205
28,문화제과,강원 삼척시 교가길 14-0,간이음식,204
29,삼척해물,강원 삼척시 사대3길 4-0,외국식,200
30,파로라,강원 삼척시 궁촌해변길 135-0,카페/찻집,186
31,강릉불고기삼척본점,강원 삼척시 새천년도로 607-0,한식,180
32,삼척수제비,강원 삼척시 덕산해안로 126-0,한식,178
33,강식당,강원 삼척시 중앙로3길 15-0,한식,177
34,근덕이삼척꽈배기본점,강원 삼척시 삼척로 3657-0,간이음식,170
35,마린데크,강원 삼척시 새천년도로 326-0,카페/찻집,169
35,보스대게,강원 삼척시 테마타운길 39-0,외국식,169
37,강릉해변막국수,강원 삼척시 새천년도로 605-0,한식,165
38,송림해장국교동점,강원 삼척시 동해대로 4039-10,한식,158
39,일품해물탕,강원 삼척시 진주로 30-26,한식,149
40,남이네식당,강원 삼척시 교가길 22-3,한식,138
41,한올국수&오징어보쌈,강원 삼척시 새천년도로 559-90,한식,136
41,레반토장호점,강원 삼척시 장호항길 76-1,외국식,136
43,파리바게뜨삼척교동점,강원 삼척시 정상로 74-0,간이음식,133
44,롯데리아삼척점,강원 삼척시 진주로 32-0,간이음식,132
44,하쿠나마타타,강원 삼척시 삼척로 2246-0,카페/찻집,132
46,부림해물,강원 삼척시 동해대로 3935-0,외국식,118
47,대궐,강원 삼척시 준경길 108-0,카페/찻집,117
48,남양한우실비식당,강원 삼척시 척주로 54-10,한식,115
49,바다횟집,강원 삼척시 새천년도로 88-0,외국식,114
50,그린회관,강원 삼척시 중앙시장길 8-46,한식,113
51,춘도식당[한식],강원 삼척시 삼척로 3606-56,한식,112
51,행복횟집,강원 삼척시 덕산해변길 150-0,외국식,112
53,지재근베이커리,강원 삼척시 청석로 79-16,간이음식,108
54,장독,강원 삼척시 상맹방길 226-0,한식,103
55,엄마손태백물닭갈비,강원 삼척시 사대1길 18-38,외국식,100
56,버드브리즈,강원 삼척시 강원남부로 3054-2,카페/찻집,94
57,배스킨라빈스삼척남양점,강원 삼척시 진주로 35-0,간이음식,87
57,포카츠,강원 삼척시 새천년도로 601-59,외국식,87
59,은혜횟집,강원 삼척시 새천년도로 515-0,외국식,84
60,호반닭갈비,강원 삼척시 대학로 42-13,기타음식,83
61,해돋이식당,강원 삼척시 임원항구로 31-0,한식,82
62,도미노피자삼척점,강원 삼척시 중앙로 264-0,간이음식,81
63,등촌샤브칼국수,강원 삼척시 뒷나루길 287-29,외국식,80
64,구공리,강원 삼척시 대학로 47-46,카페/찻집,74
65,대왕족발삼척점,강원 삼척시 청석로 49-0,외국식,72
65,평남횟집,강원 삼척시 새천년도로 77-0,외국식,72
67,장호용화관광랜드식당,강원 삼척시 삼척로 2154-0,한식,71
68,동남호대게,강원 삼척시 새천년도로 73-0,외국식,70
68,이사부장군횟집,강원 삼척시 새천년도로 101-0,외국식,70
68,투썸플레이스삼척교동점,강원 삼척시 정상로 71-0,카페/찻집,70
71,연안식당강원삼척점,강원 삼척시 새천년도로 622-0,한식,67
72,장호우리집갈비막국수,강원 삼척시 삼척로 2110-16,한식,66
73,육전국밥삼척쏠비치점,강원 삼척시 새천년도로 673-1,한식,64
74,테레,강원 삼척시 장호항길 76-1,간이음식,63
75,만월정,강원 삼척시 방재로 811-0,한식,61
75,풍성한회집,강원 삼척시 새천년도로 519-0,외국식,61
77,능나도회냉면삼척점,강원 삼척시 당저동2길 58-0,한식,59
78,오복예향,강원 삼척시 당저동2길 7-0,한식,58
79,물꼬기,강원 삼척시 새천년도로 47-0,한식,56
79,세모레스토랑,강원 삼척시 중앙로 230-0,외국식,56
79,온천각[중식],강원 삼척시 중앙시장2길 22-16,외국식,56
82,삼척조개구이무한리필,강원 삼척시 이사부길 8-0,외국식,55
83,부남미술관카페,강원 삼척시 부남해변길 70-4,카페/찻집,54
84,장호항영기횟집,강원 삼척시 장호길 99-0,외국식,53
84,조개상회,강원 삼척시 테마타운길 49-0,외국식,53
86,율칼국수,강원 삼척시 대학로 49-27,한식,52
87,102커피,강원 삼척시 봉황로 37-0,카페/찻집,50
87,삼정,강원 삼척시 새천년도로 30-0,한식,50
89,굿버거브라더스,강원 삼척시 청석로 63-5,간이음식,48
89,근덕마당골,강원 삼척시 교가길 10-0,한식,48
89,파리바게뜨삼척사랑점,강원 삼척시 진주로 15-0,간이음식,48
92,소나무집,강원 삼척시 중앙로 178-0,한식,47
93,옥류관,강원 삼척시 청석로 83-15,한식,46
94,덕산횟집,강원 삼척시 덕산해변1길 93-8,외국식,45
94,미소국밥,강원 삼척시 정상안길 96-27,한식,45
94,쌍용각[중식],강원 삼척시 오십천로 455-0,외국식,45
94,삼척 교동빵집,강원 삼척시 정상로4길 32-0,간이음식,45
98,1994커피,강원 삼척시 테마타운길 69-0,카페/찻집,44
99,가원,강원 삼척시 교가길 22-13,한식,43
99,동해바다,강원 삼척시 청석로 27-64,한식,43
