연령대,남성방문 비율,여성방문 비율
70세 이상,5.0,7.7
60~69세,14.1,8.5
50~59세,12.5,8.9
40~49세,15.0,5.6
30~39세,7.4,3.0
20~29세,3.9,1.9
10~19세,3.5,2.4
