동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
6,43,기타가족,자매_동생,자연경관,해수욕장_바다_동굴,보령 냉풍욕장
1,37,부모님,할매,미식,카페_커피_횟집,보령 냉풍욕장
0,1,,,역사유적,유네스코,보령 냉풍욕장
