연령대,남성방문 비율,여성방문 비율
70세 이상,5.0,4.1
60~69세,13.9,7.7
50~59세,15.0,10.4
40~49세,9.3,4.9
30~39세,8.4,4.5
20~29세,5.1,3.8
10~19세,2.1,5.2
