연령대,남성방문 비율,여성방문 비율
70세 이상,2.5,1.9
60~69세,10.4,5.9
50~59세,12.9,10.6
40~49세,10.4,7.3
30~39세,9.9,6.7
20~29세,9.1,7.5
10~19세,2.1,1.9
