동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
6,91,기타가족,가족_막둥이,레포츠/운동,수영장_글램핑_캠핑,비토섬
1,72,부모님,아부지,자연경관,바다_갯벌_정원,비토섬
0,39,,,미식,라면_된장찌개_새우,비토섬
0,13,,,역사유적,다리,비토섬
0,9,,,체험,갯벌체험,비토섬
0,2,,,휴식/힐링,힐링,비토섬
0,2,,,문화예술,클럽,비토섬
