연령대,남성방문 비율,여성방문 비율
70세 이상,2.5,2.0
60~69세,5.8,4.3
50~59세,8.1,7.9
40~49세,11.2,8.8
30~39세,11.2,12.2
20~29세,8.4,9.4
10~19세,2.7,2.7
