순위,관광지명,주소,분류
1,노량진수산시장,서울 동작구 노들로 674-0,쇼핑
2,이마트/이수점,서울 동작구 사당로 300-0,쇼핑
3,보라매공원,서울 동작구 여의대방로20길 33-0,자연관광지
4,성대전통시장,서울 동작구 상도로 102-0,쇼핑
5,남성사계시장,서울 동작구 동작대로29길 9-0,쇼핑
6,하나로마트/흑석점,서울 동작구,쇼핑
7,이마트에브리데이/흑석동점,서울 동작구 서달로 158-0,쇼핑
8,메가박스/이수,서울 동작구 동작대로 89-0,공연/행사
9,동작주차공원,서울 동작구 현충로 213-0,자연관광지
10,사당종합체육관,서울 동작구 사당로27길 232-0,기타관광지
11,롯데하이마트/상도점,서울 동작구 상도로 237-0,쇼핑
12,하나로마트/남부남성점,서울 동작구 사당로16길 35-0,쇼핑
13,롯데하이마트/사당점,서울 동작구 동작대로 77-0,쇼핑
14,용양봉저정공원,서울 동작구 노량진로32길 14-7,자연관광지
15,태평백화점/폐점,서울 동작구 동작대로 115-0,쇼핑
16,하나로마트/이수점,서울 동작구 동작대로39길 22-0,쇼핑
17,동작구민체육센터,서울 동작구 여의대방로16길 53-0,레포츠(육상/해상/항공)
18,홈플러스익스프레스/남성점,서울 동작구 사당로 215-0,쇼핑
19,서울특별시교육청동작도서관,서울 동작구 장승배기로 94-0,문화시설
20,노들나루공원/축구장,서울 동작구,기타관광지
21,스페이스살림,서울 동작구 노량진로 10-0,문화시설
22,보라매공원,서울 동작구 여의대방로20길 33-0,문화관광
23,보라매공원테니스장,서울 동작구 여의대방로20길 33-0,레포츠(육상/해상/항공)
24,수협바다마트/노량진점,서울 동작구 만양로 84-0,쇼핑
25,블루스톤스포츠,서울 동작구 현충로 131-0,레포츠(육상/해상/항공)
26,대방할인마트,서울 동작구 등용로 123-0,쇼핑
27,대방어린이도서관,서울 동작구 대방동길 55-0,문화시설
28,김영삼대통령기념도서관,서울 동작구 매봉로 1-0,문화시설
29,달마사,서울 동작구 서달로 50-26,역사관광지
30,다이소/대방점,서울 동작구 여의대방로 190-0,쇼핑
31,이마트에브리데이/사당동점,서울 동작구 동작대로29길 110-0,쇼핑
32,국군복지단/태성대마트,서울 동작구 여의대방로16길 1-0,쇼핑
33,삼성디지털프라자/상도점,서울 동작구 상도로 241-0,쇼핑
34,용마테니스장,서울 동작구 대방동길 74-0,레포츠(육상/해상/항공)
35,LG전자베스트샵/사당점,서울 동작구 동작대로 89-0,쇼핑
36,태평백화점,서울 동작구 동작대로 115-0,쇼핑
37,다이소/상도점,서울 동작구 상도로 277-0,쇼핑
38,다이소/대방남부점,서울 동작구 노량진로 4-0,쇼핑
39,AK골프용품점,서울 동작구 노량진로 74-0,쇼핑
40,다이소/노량진점,서울 동작구 노량진로 166-0,쇼핑
41,노들나루공원,서울 동작구 노량진로 247-0,자연관광지
42,LG전자베스트샵/상도점,서울 동작구 상도로 254-0,쇼핑
43,삼익프라자,서울 동작구 만양로 84-0,쇼핑
44,성대마트,서울 동작구 상도로 102-0,쇼핑
45,고투/보라매점,서울 동작구 보라매로5길 35-0,레포츠(육상/해상/항공)
46,다이소/보라매점,서울 동작구 보라매로5가길 16-0,쇼핑
47,다이소/사당2호점,서울 동작구 남부순환로 2057-0,쇼핑
48,대림프라자,서울 동작구 사당로17길 8-0,쇼핑
49,AK골프/본사,서울 동작구 노량진로 74-0,쇼핑
50,사육신공원,서울 동작구 노량진로 191-0,자연관광지
51,미즈노/AK골프대방본점,서울 동작구 노량진로 74-0,쇼핑
52,모자원고개,서울 동작구 보라매로 0-0,자연관광지
53,흑석체육센터,서울 동작구 현충로 73-0,레포츠(육상/해상/항공)
54,이마트에브리데이/상도동점,서울 동작구 상도로31길 19-0,쇼핑
55,용양봉저정공원,서울 동작구 노량진로32길 14-7,문화관광
56,대림쇼핑타운,서울 동작구 여의대방로 250-0,쇼핑
57,GS더프레시/사당태평점,서울 동작구 동작대로 115-0,쇼핑
58,메가박스/이수,서울 동작구 동작대로 89-0,문화관광
59,노량진민물고기,서울 동작구 노량진로 84-0,쇼핑
60,골프존파크/사당지현골프점,서울 동작구 동작대로13길 3-0,레포츠(육상/해상/항공)
61,홈플러스익스프레스/대방점,서울 동작구 노량진로 4-0,쇼핑
62,대방테니스장,서울 동작구 여의대방로36길 71-0,레포츠(육상/해상/항공)
63,동작성원상떼빌오피스텔상가,서울 동작구 신대방1가길 38-0,쇼핑
64,LG전자베스트샵/신대방점,서울 동작구 여의대방로 122-0,쇼핑
65,쉐르빌스크린골프존,서울 동작구 보라매로5길 43-0,레포츠(육상/해상/항공)
66,사당시장,서울 동작구 사당로 244-0,쇼핑
67,동작주차공원,서울 동작구 현충로 213-0,문화관광
68,동작구노량진축구장,서울 동작구 노들로 688-0,기타관광지
69,노들나루공원/축구장,서울 동작구,문화관광
70,사당솔밭도서관,서울 동작구 솔밭로 86-0,문화시설
71,동작구노량진야구장,서울 동작구 노들로 688-0,기타관광지
72,중앙할인마트,서울 동작구 보라매로19길 8-0,쇼핑
73,오션키즈/대방센터,서울 동작구 노량진로 26-0,기타관광지
74,조선일보뉴지엄,서울 동작구 현충로 124-0,문화시설
75,킹콩휘트니스,서울 동작구 상도로 222-0,레포츠(육상/해상/항공)
76,롯데하이마트/대방점,서울 동작구 여의대방로 208-0,쇼핑
77,홈플러스익스프레스/상도점,서울 동작구 성대로 43-0,쇼핑
78,달마사,서울 동작구 서달로 50-26,역사관광
79,골프존파크/신대방쉐르빌점,서울 동작구 보라매로5길 43-0,레포츠(육상/해상/항공)
80,GS더프레시/동작상도점,서울 동작구 상도로 346-1,쇼핑
81,동작어린이도서관,서울 동작구 장승배기로16길 98-0,문화시설
82,CU/사당주영점,서울 동작구 동작대로29길 127-0,쇼핑
83,우성쇼핑센터,서울 동작구 여의대방로 22-0,쇼핑
84,여성플라자스포츠센터,서울 동작구 여의대방로54길 18-0,레포츠(육상/해상/항공)
85,사자암,서울 동작구 국사봉1길 235-14,역사관광지
86,까망돌도서관,서울 동작구 서달로 129-0,문화시설
87,이마트에브리데이/대방동점,서울 동작구 상도로 81-0,쇼핑
88,빙수골마을공원,서울 동작구,자연관광지
89,비엠스포츠센터/사당점,서울 동작구 동작대로 59-0,레포츠(육상/해상/항공)
90,다이소/남성역점,서울 동작구 사당로17가길 16-0,쇼핑
91,신광공구,서울 동작구 노량진로24길 2-0,쇼핑
92,보라매공원/인조잔디구장,서울 동작구 보라매로5길 28-0,기타관광지
93,아트나인,서울 동작구 동작대로 89-0,공연/행사
94,노들나루공원,서울 동작구 노량진로 247-0,문화관광
95,CTS아트홀,서울 동작구 노량진로 100-0,공연/행사
96,한숲볼링센타,서울 동작구 여의대방로 250-0,레포츠(육상/해상/항공)
97,다이소/성대시장점,서울 동작구 상도로 102-0,쇼핑
98,다이소/사당1호점,서울 동작구 동작대로 43-0,쇼핑
99,스페이스살림,서울 동작구 노량진로 10-0,문화관광
100,아름다운가게/남성역점,서울 동작구 사당로 250-0,쇼핑
