기준연월,지역명,검색량(건)
202108,강원도 동해시 ,9924
202109,강원도 동해시 ,7172
202110,강원도 동해시 ,11143
202111,강원도 동해시 ,9426
202112,강원도 동해시 ,5343
202201,강원도 동해시 ,2923
202202,강원도 동해시 ,1490
202203,강원도 동해시 ,488
202204,강원도 동해시 ,672
202205,강원도 동해시 ,3067
202206,강원도 동해시 ,3350
202207,강원도 동해시 ,2027
