순위,업소명,주소,분류,현지인 검색 수
1,맥도날드동해DT점,강원 동해시 한섬로 93-0,간이음식,1653
2,스타벅스동해DT점,강원 동해시 중앙로 219-0,카페/찻집,1548
3,소복소복,강원 동해시 평원5길 8-5,한식,599
4,할리스동해묵호점,강원 동해시 해안로 368-0,카페/찻집,483
5,투썸플레이스동해어달해변점,강원 동해시 일출로 297-0,카페/찻집,470
6,현상소,강원 동해시 노봉안길 20-0,카페/찻집,466
7,동해제빵소,강원 동해시 한섬로 126-1,간이음식,455
8,룽성동해점 [중식],강원 동해시 감추2길 21-0,외국식,443
9,황정숙막국수,강원 동해시 중앙로 42-0,한식,440
10,카페클램,강원 동해시 동해대로 6270-37,카페/찻집,402
11,덕취원[중식],강원 동해시 대동로 118-0,외국식,398
12,카페히든,강원 동해시 삼화로 253-9,카페/찻집,381
13,동해돌짜장[중식],강원 동해시 청운2길 64-0,외국식,370
14,오뚜기칼국수,강원 동해시 일출로 10-1,한식,348
15,담다[한식],강원 동해시 청운3길 56-1,한식,345
16,피아노,강원 동해시 동해대로 6270-18,외국식,323
17,거동탕수육,강원 동해시 일출로 83-0,외국식,298
18,동해러시아대게마을,강원 동해시 추암택지길 2-0,외국식,294
19,파스쿠찌동해해안도로DI점,강원 동해시 해안로 374-0,카페/찻집,293
20,한우설렁탕,강원 동해시 중앙로 179-0,한식,287
21,광천막국수,강원 동해시 가마골길 20-11,한식,260
22,마끼스시[일식],강원 동해시 평릉1길 34-0,외국식,238
23,오부자횟집,강원 동해시 일출로 151-0,외국식,234
24,청년마카롱,강원 동해시 감추4길 40-4,간이음식,233
25,묵호물회본점,강원 동해시 샘실3길 24-0,외국식,229
26,임계한우타운2호점,강원 동해시 평원1길 120-0,한식,208
27,화로상회동해점,강원 동해시 효자남길 33-34,한식,203
28,홍대포,강원 동해시 감추로 6-1,외국식,202
29,나인비치37이에스,강원 동해시 동해대로 6218-0,카페/찻집,201
30,만강홍[중식],강원 동해시 평원로 20-0,외국식,192
31,광개토왕족발보쌈,강원 동해시 감추3길 17-1,외국식,182
32,산장가든,강원 동해시 초구길 62-3,외국식,180
33,방일해장국,강원 동해시 한섬로 138-1,한식,178
33,삿뽀루[일식],강원 동해시 감추6길 25-3,외국식,178
35,부흥횟집,강원 동해시 일출로 93-0,외국식,174
36,마이씨,강원 동해시 대진항길 29-1,카페/찻집,170
37,세일막국수,강원 동해시 전천로 148-0,한식,168
38,딸부자막국수,강원 동해시 동해대로 4766-0,한식,166
39,뜰안에한정식[한식],강원 동해시 평원6길 5-0,한식,164
40,농부네빵,강원 동해시 평원5길 1-0,외국식,161
41,투썸플레이스동해북삼점,강원 동해시 청운2길 42-0,카페/찻집,158
42,묵호떡볶이동해점,강원 동해시 하평로 100-0,간이음식,154
43,어향,강원 동해시 중앙시장길 24-0,한식,153
44,묵호287,강원 동해시 해맞이길 287-0,카페/찻집,152
45,피오레,강원 동해시 평원1길 120-0,간이음식,151
46,초당쫄면순두부,강원 동해시 해안로 515-1,한식,150
47,선창횟집,강원 동해시 일출로 233-0,외국식,146
48,나모,강원 동해시 감추6길 23-0,기타음식,139
48,열이네식육식당,강원 동해시 감추로 40-0,한식,139
50,천곡해물탕,강원 동해시 한섬로 111-1,한식,132
51,은미감자탕,강원 동해시 감추2길 14-0,한식,126
52,카페고이,강원 동해시 향로3길 19-0,카페/찻집,124
53,투썸플레이스동해중앙점,강원 동해시 한섬로 111-3,카페/찻집,123
54,대우칼국수,강원 동해시 일출로 10-0,한식,122
55,소복소복,강원 동해시 평원5길 8-5,외국식,117
56,황해횟집,강원 동해시 일출로 189-0,외국식,116
57,신교동짬뽕[중식],강원 동해시 감추6길 25-4,외국식,114
58,동북횟집,강원 동해시 일출로 95-0,외국식,112
59,수제돈까스야,강원 동해시 청운로 77-0,외국식,111
60,삐삐라떼,강원 동해시 전천로 235-21,카페/찻집,107
61,배스킨라빈스동해천곡점,강원 동해시 대학로 35-0,간이음식,106
62,비천을담다,강원 동해시 비천길 258-0,카페/찻집,105
63,일출백반,강원 동해시 감추4길 40-1,한식,102
64,능나도회냉면,강원 동해시 중앙로 160-0,한식,101
65,삼교리동치미막국수동해점,강원 동해시 초원1길 6-0,한식,99
66,묵호항활어판매센터,강원 동해시 일출로 60-0,외국식,97
67,명륜진사갈비동해 평릉점,강원 동해시 평릉길 32-0,한식,96
67,차이나웍[중식],강원 동해시 평원5길 12-0,외국식,96
69,더좋은날,강원 동해시 동해대로 6270-37,외국식,94
69,숟가락젓가락,강원 동해시 감추7길 18-0,한식,94
71,플레이뱅크,강원 동해시 청운1길 29-0,간이음식,92
72,도야짬뽕동해점,강원 동해시 감추6길 6-1,외국식,91
73,삼송갈비,강원 동해시 송정로 39-0,한식,90
74,냉면권가,강원 동해시 중앙로 236-0,한식,89
75,논골카페,강원 동해시 논골1길 20-0,카페/찻집,87
76,스시크랩동해점,강원 동해시 감추4길 38-4,외국식,86
76,진모래횟집,강원 동해시 일출로 125-1,외국식,86
78,묵호당,강원 동해시 천곡2길 9-4,카페/찻집,85
79,신풍냉면막국수,강원 동해시 한섬로 130-0,한식,84
