기준연월,지역명,방문자 수
202108,경상남도 창원시 마산회원구 ,1479759.0
202110,경상남도 창원시 마산회원구 ,1692885.0
202109,경상남도 창원시 마산회원구 ,1827283.0
202111,경상남도 창원시 마산회원구 ,1651042.0
202112,경상남도 창원시 마산회원구 ,1638476.0
202201,경상남도 창원시 마산회원구 ,1652372.0
202202,경상남도 창원시 마산회원구 ,1425345.0
202203,경상남도 창원시 마산회원구 ,1641623.0
202204,경상남도 창원시 마산회원구 ,1637836.0
202205,경상남도 창원시 마산회원구 ,1826607.0
202206,경상남도 창원시 마산회원구 ,1635912.0
202207,경상남도 창원시 마산회원구 ,1779789.0
