순위,관광지명,주소,분류,현지인 검색 수
1,마산야구장,경남 창원시 마산회원구 삼호로 63-0,레저스포츠시설,5221
2,창원시내서농산물도매시장,경남 창원시 마산회원구 유통단지로 33-0,시장,3118
3,창원NC파크,경남 창원시 마산회원구 삼호로 63-0,레저스포츠시설,2631
4,삼학사,경남 창원시 마산회원구 무학로 559-0,종교성지,2001
5,CGV마산,경남 창원시 마산회원구 3·15대로 736-0,공연시설,1671
6,동마산시장,경남 창원시 마산회원구 합성남8길 76-0,시장,1662
7,메가박스창원내서,경남 창원시 마산회원구 광려천서로 81-0,공연시설,949
8,롯데시네마마산터미널,경남 창원시 마산회원구 합성남로 3-0,공연시설,833
9,마산항제3부두,경남 창원시 마산회원구 무역로 32-0,자연경관(하천/해양),677
10,광산사,경남 창원시 마산회원구 광려로 542-0,종교성지,587
11,현대시장,경남 창원시 마산회원구 구암서2길 51-0,시장,543
12,팔용산돌탑입구공원,경남 창원시 마산회원구,도시공원,495
13,삼계근린공원,경남 창원시 마산회원구 광려로 8-0,도시공원,394
14,호텔데이지,경남 창원시 마산회원구 양덕옛3길 37-0,호텔,355
15,브라운도트호텔양덕점,경남 창원시 마산회원구 합포로 278-0,호텔,317
16,굿데이뮤지엄,경남 창원시 마산회원구 봉암공단2길 22-0,전시시설,263
17,비스타클라이밍,경남 창원시 마산회원구 양덕북17길 41-0,기타레저스포츠,259
18,고고배드민턴센터,경남 창원시 마산회원구 봉암공단6길 28-0,기타레저스포츠,251
19,애니멀스토리,경남 창원시 마산회원구 옥정2길 7-0,테마공원,243
20,다이노스호텔,경남 창원시 마산회원구 석전동16길 50-0,모텔,228
21,봉암지,경남 창원시 마산회원구,자연경관(하천/해양),226
22,삼각지공원,경남 창원시 마산회원구,도시공원,177
23,코오롱그랜드쇼핑,경남 창원시 마산회원구 호계본동로 17-2,기타쇼핑시설,171
24,감천계곡,경남 창원시 마산회원구,자연경관(산),168
25,도매로생활용품,경남 창원시 마산회원구 광려천서로 201-0,기타쇼핑시설,160
25,팔룡공원,경남 창원시 마산회원구,도시공원,160
27,정인사,경남 창원시 마산회원구 양덕천길 118-0,종교성지,157
28,밤골여울마당,경남 창원시 마산회원구,테마공원,147
29,회성종합시장,경남 창원시 마산회원구 회성시장1길 16-0,시장,124
30,금강사,경남 창원시 마산회원구 합성북24길 31-0,종교성지,116
31,무학산,경남 창원시 마산회원구,자연경관(산),109
32,창원원예농협공판장채소동,경남 창원시 마산회원구 유통단지로 33-0,시장,93
33,넘버25호텔중리역점,경남 창원시 마산회원구 호원로 210-0,호텔,92
34,젠모텔,경남 창원시 마산회원구 양덕남9길 53-0,모텔,85
35,더프라임실내풋살장,경남 창원시 마산회원구 광려천남로 221-0,레저스포츠시설,81
36,아이스모텔,경남 창원시 마산회원구 합성옛길 170-0,모텔,67
36,올림픽기념국민생활관,경남 창원시 마산회원구 삼호로 63-0,전시시설,67
38,양덕중앙시장,경남 창원시 마산회원구 양덕북10길 23-0,시장,65
39,반야사,경남 창원시 마산회원구 상곡로 134-354,종교성지,64
40,마산역번개시장,경남 창원시 마산회원구,시장,59
41,싸인힐모텔,경남 창원시 마산회원구 석전동16길 40-0,모텔,55
42,다이소마산합성점,경남 창원시 마산회원구 3·15대로 730-0,기타쇼핑시설,50
43,근주공원,경남 창원시 마산회원구,도시공원,49
44,다이소마산양덕점,경남 창원시 마산회원구 용마로 126-0,기타쇼핑시설,46
45,도무스호텔,경남 창원시 마산회원구 합성옛길 160-0,호텔,45
46,제일모텔,경남 창원시 마산회원구 양덕남9길 53-12,모텔,42
47,미니호텔108,경남 창원시 마산회원구 합성옛길 108-0,모텔,37
47,수초닷컴창원점,경남 창원시 마산회원구 상곡로 69-0,테마공원,37
47,마산종합운동장야구장,경남 창원시 마산회원구 삼호로 63-0,레저스포츠시설,37
50,와모텔,경남 창원시 마산회원구 합성남3길 25-0,모텔,36
51,레인보우모텔,경남 창원시 마산회원구 양덕북18길 42-0,모텔,35
52,감천계곡유원지,경남 창원시 마산회원구,복합관광시설,32
53,하이츠모텔,경남 창원시 마산회원구 함마대로 2786-1,모텔,31
54,청솔모텔,경남 창원시 마산회원구 호원로 213-0,모텔,30
55,MBC경남홀,경남 창원시 마산회원구 양덕서9길 11-11,공연시설,29
56,4U호텔,경남 창원시 마산회원구 합성서1길 17-0,모텔,27
57,관음정사,경남 창원시 마산회원구 함마대로 2692-1,종교성지,26
58,삼풍대공원,경남 창원시 마산회원구 삼풍로 0-0,도시공원,25
59,캡틴짐,경남 창원시 마산회원구 3·15대로 645-0,기타레저스포츠,24
59,팔용산돌탑,경남 창원시 마산회원구,역사유적지,24
61,N으25모텔,경남 창원시 마산회원구 호원로 210-0,모텔,23
61,아라,경남 창원시 마산회원구 석전동13길 35-0,모텔,23
63,가곡전수관,경남 창원시 마산회원구 무학로 637-0,전시시설,21
63,이미지프라자,경남 창원시 마산회원구 광려로 24-0,기타쇼핑시설,21
65,H풋살파크삼계점,경남 창원시 마산회원구 삼계로 241-0,레저스포츠시설,19
66,모텔사인힐,경남 창원시 마산회원구 석전동16길 40-0,모텔,18
66,팔용근린공원,경남 창원시 마산회원구,도시공원,18
66,한일타운2차상가관리소,경남 창원시 마산회원구 양덕로 153-0,시장,18
69,삼계풋살파크,경남 창원시 마산회원구 삼계로 241-0,기타레저스포츠,16
70,이화모텔,경남 창원시 마산회원구 합성옛길 188-2,모텔,15
71,까스틸로 모텔,경남 창원시 마산회원구 합성옛길 126-0,모텔,14
71,일성장여관,경남 창원시 마산회원구 합성서7길 22-0,모텔,14
73,아리랑관광호텔,경남 창원시 마산회원구 마산역광장로 24-0,호텔,13
73,엠유모텔,경남 창원시 마산회원구 합성옛길 186-0,모텔,13
73,자비정사,경남 창원시 마산회원구 상곡로 49-348,종교성지,13
76,퀸모텔,경남 창원시 마산회원구 양덕북18길 28-0,모텔,12
76,서마산시장,경남 창원시 마산회원구 석전남16길 64-0,시장,12
76,봉국사,경남 창원시 마산회원구 석전서9길 124-26,종교성지,12
76,팔용산저수지코스,경남 창원시 마산회원구,자연경관(산),12
80,애플모텔,경남 창원시 마산회원구 합성남7길 43-0,모텔,11
80,잉카모텔,경남 창원시 마산회원구 경남대로 911-0,모텔,11
80,수도사,경남 창원시 마산회원구 회원서14길 42-0,종교성지,11
80,역전시장마산-석전동,경남 창원시 마산회원구 석전동15길 1-0,시장,11
80,원계근린공원풋살장,경남 창원시 마산회원구 광려천남로 179-0,기타레저스포츠,11
85,토파즈모텔,경남 창원시 마산회원구 합성남7길 47-0,모텔,10
85,드림펠리스,경남 창원시 마산회원구 상곡로 81-0,기타숙박,10
85,다이소마산내서점,경남 창원시 마산회원구 삼계로 9-0,기타쇼핑시설,10
85,다이소마산석전점,경남 창원시 마산회원구 3·15대로 631-0,기타쇼핑시설,10
85,불광사,경남 창원시 마산회원구 감나무골길 250-47,종교성지,10
90,용담사,경남 창원시 마산회원구 함마대로 2478-22,종교성지,9
91,목화파크모텔,경남 창원시 마산회원구 합성남2길 30-0,모텔,8
91,삼덕불교사,경남 창원시 마산회원구 합성시장길 63-0,기타쇼핑시설,8
91,양덕종합시장,경남 창원시 마산회원구 양덕시장길 19-0,시장,8
91,미미상회,경남 창원시 마산회원구 양덕로 140-0,기타쇼핑시설,8
95,중리떡집,경남 창원시 마산회원구 호원로 160-1,기타쇼핑시설,7
96,로얄모텔,경남 창원시 마산회원구 3·15대로 930-0,모텔,6
96,통모텔,경남 창원시 마산회원구 합성남7길 9-0,모텔,6
96,?모텔,경남 창원시 마산회원구 합성남7길 33-0,모텔,6
96,용마정,경남 창원시 마산회원구 양덕서9길 11-5,육상레저스포츠,6
96,청춘실내풋살,경남 창원시 마산회원구 광려천서로 153-0,기타레저스포츠,6
