순위,관광지명,주소,분류
1,롯데마트/양덕점,경남 창원시 마산회원구 삼호로 80-0,쇼핑
2,홈플러스/마산점,경남 창원시 마산회원구 삼호로 56-0,쇼핑
3,롯데마트/삼계점,경남 창원시 마산회원구 경남대로 927-0,쇼핑
4,탑마트/마산석전점,경남 창원시 마산회원구 양덕옛2길 13-0,쇼핑
5,창원시내서농산물도매시장,경남 창원시 마산회원구 유통단지로 33-0,쇼핑
6,탑마트/마산호계점,경남 창원시 마산회원구 호계안길 97-0,쇼핑
7,마산지혜의바다도서관,경남 창원시 마산회원구 구암북12길 24-0,문화시설
8,마산야구장,경남 창원시 마산회원구 삼호로 63-0,기타관광지
9,하나로마트/내서농협,경남 창원시 마산회원구 유통단지로 23-0,쇼핑
10,고릴라캠핑/창원점,경남 창원시 마산회원구 봉암공단1길 139-0,쇼핑
11,창원NC파크,경남 창원시 마산회원구 삼호로 63-0,기타관광지
12,CGV/마산,경남 창원시 마산회원구 3·15대로 736-0,공연/행사
13,삼성전자서비스/마산센터,경남 창원시 마산회원구 3·15대로 673-0,쇼핑
14,동마산시장,경남 창원시 마산회원구 합성남8길 76-0,쇼핑
15,마산야구센터,경남 창원시 마산회원구 삼호로 63-0,기타관광지
16,대현프리몰/마산점,경남 창원시 마산회원구 3·15대로 지하 758-0,쇼핑
17,다이소/마산양덕점,경남 창원시 마산회원구 용마로 126-0,쇼핑
18,ISC프라자,경남 창원시 마산회원구 광려천서로 81-0,쇼핑
19,트라이얼마트/내서점,경남 창원시 마산회원구 옥정3길 33-0,쇼핑
20,우리누리청소년문화센터,경남 창원시 마산회원구 팔용로 128-0,문화시설
21,팔용산돌탑입구공원,경남 창원시 마산회원구,자연관광지
22,삼학사,경남 창원시 마산회원구 무학로 559-0,역사관광지
23,다이소/마산합성점,경남 창원시 마산회원구 3·15대로 730-0,쇼핑
24,롯데하이마트/메가스토어마산점,경남 창원시 마산회원구 3·15대로 624-0,쇼핑
25,롯데시네마/마산터미널,경남 창원시 마산회원구 합성남로 3-0,공연/행사
26,노블레스골프랜드,경남 창원시 마산회원구 합성남17길 38-0,레포츠(육상/해상/항공)
27,창원NC파크,경남 창원시 마산회원구 삼호로 63-0,문화관광
28,마산회원도서관,경남 창원시 마산회원구 3·15대로 558-0,문화시설
29,메가박스/창원내서,경남 창원시 마산회원구 광려천서로 81-0,공연/행사
30,LG전자서비스센터/마산점,경남 창원시 마산회원구 3·15대로 625-0,쇼핑
31,마산야구장,경남 창원시 마산회원구 삼호로 63-0,문화관광
32,봉암지,경남 창원시 마산회원구,자연관광지
33,내서스포츠센터,경남 창원시 마산회원구 호원로 177-0,레포츠(육상/해상/항공)
34,애니멀스토리,경남 창원시 마산회원구 옥정2길 7-0,휴양관광지
35,CGV/마산,경남 창원시 마산회원구 3·15대로 736-0,문화관광
36,마산항/제3부두,경남 창원시 마산회원구 무역로 32-0,자연관광지
37,팔룡공원,경남 창원시 마산회원구,자연관광지
38,롯데하이마트/내서점,경남 창원시 마산회원구 함마대로 2788-0,쇼핑
39,삼성디지털프라자/마산점,경남 창원시 마산회원구 3·15대로 673-0,쇼핑
40,합성베스트할인마트,경남 창원시 마산회원구 합성동11길 101-0,쇼핑
41,마산실내체육관,경남 창원시 마산회원구 삼호로 63-0,기타관광지
42,현대시장,경남 창원시 마산회원구 구암서2길 51-0,쇼핑
43,광산사,경남 창원시 마산회원구 광려로 542-0,역사관광지
44,롯데시네마/마산터미널,경남 창원시 마산회원구 합성남로 3-0,문화관광
45,쿠쿠/마산서비스센터,경남 창원시 마산회원구 양덕로 169-1,쇼핑
46,행복식자재마트,경남 창원시 마산회원구 호원로 390-0,쇼핑
47,다이소/마산석전점,경남 창원시 마산회원구 3·15대로 631-0,쇼핑
48,팔용산돌탑입구공원,경남 창원시 마산회원구,문화관광
49,밤골여울마당,경남 창원시 마산회원구,휴양관광지
50,무학산,경남 창원시 마산회원구,자연관광지
51,창원원예농협공판장/채소동,경남 창원시 마산회원구 유통단지로 33-0,쇼핑
52,빅스짐/마산점,경남 창원시 마산회원구 용마로 130-0,레포츠(육상/해상/항공)
53,감천계곡,경남 창원시 마산회원구,자연관광지
54,고고배드민턴센터,경남 창원시 마산회원구 봉암공단6길 28-0,레포츠(육상/해상/항공)
55,마산시립도서관내서관,경남 창원시 마산회원구 삼풍로 79-0,문화시설
56,내서공설운동장,경남 창원시 마산회원구 광려로 8-0,기타관광지
57,장더보고식자재마트,경남 창원시 마산회원구 호원로 390-0,쇼핑
58,메가박스/창원내서,경남 창원시 마산회원구 광려천서로 81-0,문화관광
59,삼계근린공원,경남 창원시 마산회원구 광려로 8-0,자연관광지
60,LG전자베스트샵/마산본점,경남 창원시 마산회원구 3·15대로 625-0,쇼핑
61,굿데이뮤지엄,경남 창원시 마산회원구 봉암공단2길 22-0,문화시설
62,GS더프레시/마산회원점,경남 창원시 마산회원구 북성로 138-0,쇼핑
63,메트로스퀘어5,경남 창원시 마산회원구 양덕서로 47-0,쇼핑
64,다이소/마산내서점,경남 창원시 마산회원구 삼계로 9-0,쇼핑
65,자연드림/마산양덕점,경남 창원시 마산회원구 양덕로 91-0,쇼핑
66,마산항/제3부두,경남 창원시 마산회원구 무역로 32-0,자연관광
67,핏불휘트니스,경남 창원시 마산회원구 3·15대로 486-0,레포츠(육상/해상/항공)
68,봉암스포츠센터,경남 창원시 마산회원구,기타관광지
69,비스타클라이밍,경남 창원시 마산회원구 양덕북17길 41-0,레포츠(육상/해상/항공)
70,삼학사,경남 창원시 마산회원구 무학로 559-0,역사관광
71,베러짐/마산점,경남 창원시 마산회원구 합성남3길 21-0,레포츠(육상/해상/항공)
72,백수낚시,경남 창원시 마산회원구 삼계11길 52-0,레포츠(육상/해상/항공)
73,현대프라자,경남 창원시 마산회원구 호원로 226-0,쇼핑
74,현대할인마트,경남 창원시 마산회원구 회원동로 45-0,쇼핑
75,팔룡공원,경남 창원시 마산회원구,문화관광
76,전자랜드파워센터/마산역점,경남 창원시 마산회원구 3·15대로 705-1,쇼핑
77,도매로생활용품,경남 창원시 마산회원구 광려천서로 201-0,쇼핑
78,유니클로/롯데마트양덕점,경남 창원시 마산회원구 삼호로 80-0,쇼핑
79,골프존파크/구암CC스크린점,경남 창원시 마산회원구 3·15대로 880-0,레포츠(육상/해상/항공)
80,앙츠/마산센터,경남 창원시 마산회원구 3·15대로 772-0,쇼핑
81,홈플러스익스프레스/마산양덕점,경남 창원시 마산회원구 율림교로 12-0,쇼핑
82,더프라임실내풋살장,경남 창원시 마산회원구 광려천남로 221-0,기타관광지
83,굿데이뮤지엄,경남 창원시 마산회원구 봉암공단2길 22-0,문화관광
84,365낚시마트,경남 창원시 마산회원구 3·15대로 523-0,레포츠(육상/해상/항공)
85,알파문구/마산합성점,경남 창원시 마산회원구 3·15대로 744-0,쇼핑
86,메트로시티2단지아파트상가,경남 창원시 마산회원구 삼호로 80-0,쇼핑
87,홈플러스익스프레스/석전점,경남 창원시 마산회원구 양덕서8길 10-0,쇼핑
88,마산산업용재백화점,경남 창원시 마산회원구 봉암공단로 6-0,쇼핑
89,올림픽기념국민생활관,경남 창원시 마산회원구 삼호로 63-0,문화시설
90,CU/마산메트로점,경남 창원시 마산회원구 양덕서로 30-0,쇼핑
91,삼각지공원,경남 창원시 마산회원구,자연관광지
92,노블스위밍랩/마산점,경남 창원시 마산회원구 양덕옛2길 129-0,기타관광지
93,광산사,경남 창원시 마산회원구 광려로 542-0,역사관광
94,회왕서점,경남 창원시 마산회원구 삼계로 47-0,쇼핑
95,홈플러스익스프레스/마산호계점,경남 창원시 마산회원구 광려천북로 198-2,쇼핑
96,마산종합운동장/보조경기장,경남 창원시 마산회원구 삼호로 63-0,기타관광지
97,나이키/마산합성점,경남 창원시 마산회원구 3·15대로 729-0,쇼핑
98,호계주민운동장,경남 창원시 마산회원구,기타관광지
99,봉암지,경남 창원시 마산회원구,자연관광
100,골프파이브/창원점,경남 창원시 마산회원구 봉양로 145-0,쇼핑
