순위,관광지명,주소,분류,외지인 검색 수
1,롯데리조트부여,충남 부여군 백제문로 400-0,콘도미니엄,66756
2,궁남지,충남 부여군 궁남로 52-0,역사유적지,63985
3,백제CC,충남 부여군 충절로 3734-82,육상레저스포츠,39329
4,백제문화단지,충남 부여군 백제문로 455-0,복합관광시설,31512
5,국립부여박물관,충남 부여군 금성로 5-0,전시시설,26357
6,롯데스카이힐부여컨트리클럽,충남 부여군 백제문로 470-0,육상레저스포츠,19785
7,낙화암,충남 부여군,역사유적지,15871
8,사랑나무,충남 부여군 성흥로97번길 167-0,기타문화관광지,14317
9,부소산성,충남 부여군 부소로 1-25,역사유적지,13560
10,구드래선착장,충남 부여군 나루터로 72-0,교통시설,13077
11,부여서동연꽃축제,충남 부여군 궁남로 52-0,기타문화관광지,11637
12,롯데아울렛부여점,충남 부여군 백제문로 387-0,쇼핑몰,10875
13,정림사지5층석탑,충남 부여군,역사유물,8323
14,부여중앙시장,충남 부여군 중앙로 15-0,시장,7286
15,정림사지,충남 부여군 정림로 83-0,역사유적지,7253
16,무량사,충남 부여군 무량로 203-0,종교성지,6678
17,파크아트빌라스,충남 부여군 서궁로 129-0,호텔,5027
18,서동요오픈세트장,충남 부여군 충신로 616-0,기타문화관광지,4991
19,구드래조각공원,충남 부여군,도시공원,3379
20,백마강생활체육공원,충남 부여군,도시공원,3181
21,내안의숲오토캠핑장,충남 부여군,캠핑,3163
22,백마강레저파크,충남 부여군,캠핑,2932
23,칠지공원,충남 부여군,도시공원,2812
24,부여왕릉원,충남 부여군,역사유적지,2482
25,미암사,충남 부여군 성충로미암길 128-0,종교성지,2403
26,느루캠핑장,충남 부여군 장암로 67-28,캠핑,2289
27,옥산저수지,충남 부여군,자연경관(하천/해양),1949
28,롯데리조트부여아쿠아가든,충남 부여군 백제문로 400-0,기타레저스포츠,1784
29,부여시장,충남 부여군 성왕로173번길 12-0,시장,1528
30,백제역사문화관,충남 부여군 백제문로 455-0,전시시설,1502
31,명진모텔,충남 부여군 성왕로 296-0,모텔,1493
32,가림성,충남 부여군 성흥로97번길 167-0,역사유적지,1449
33,고란사,충남 부여군 부소로 1-25,종교성지,1409
34,백제보인증센터,충남 부여군,기타레저스포츠,1346
35,부여전통한옥펜션,충남 부여군 정동로83번길 52-0,펜션/민박,1323
36,만수산자연휴양림,충남 부여군 휴양로 107-0,자연공원,1261
37,부소산성,충남 부여군 부소로 0-0,역사유적지,1256
38,백제왕릉원,충남 부여군,역사유적지,1238
39,부여군청소년수련원,충남 부여군 충신로 618-0,육상레저스포츠,1075
40,아리랑모텔,충남 부여군 정림로 55-13,모텔,1019
41,고란초모텔,충남 부여군 중앙로 6-19,모텔,979
42,외산수리바위캠핑정원,충남 부여군,캠핑,976
43,부여수모텔,충남 부여군 사비로99번길 8-6,모텔,954
44,고란사선착장,충남 부여군 부소로 31-3,교통시설,939
45,정림사지박물관,충남 부여군,전시시설,938
46,부여백제리그야구장,충남 부여군,레저스포츠시설,851
47,국립부여박물관사비마루,충남 부여군 금성로 5-0,전시시설,850
48,진달래관광농원펜션,충남 부여군 봉산로56번길 58-0,펜션/민박,810
49,백마강생활체육공원파크골프장,충남 부여군,육상레저스포츠,803
50,글램핑코리아부여굿뜨래점,충남 부여군 가탑로 75-0,캠핑,800
51,VIP모텔,충남 부여군,모텔,788
52,골프무인텔스탠다드,충남 부여군 서궁로 147-1,모텔,744
53,부여세도방울토마토유채꽃축제,충남 부여군,기타문화관광지,740
54,미라보모텔,충남 부여군 정림로 47-28,모텔,731
55,복심저수지,충남 부여군,자연경관(하천/해양),720
56,대조사,충남 부여군 성흥로197번길 112-0,종교성지,692
57,S무인텔,충남 부여군,모텔,678
58,부여금사리성당,충남 부여군 성충로1342번길 21-0,역사유적지,635
59,반산저수지,충남 부여군,자연경관(하천/해양),615
60,백마강달밤야시장,충남 부여군 성왕로173번길 12-0,시장,612
61,피크장모텔,충남 부여군 사비로54번길 10-0,모텔,591
62,남면관광농원,충남 부여군 금천서로8번길 40-0,농/산/어촌체험,590
62,서동요출렁다리,충남 부여군,기타관광,590
64,부여문화원,충남 부여군 의열로 43-0,교육시설,536
65,부여군유스호스텔,충남 부여군 의열로 43-0,호스텔,535
66,서동공원,충남 부여군,도시공원,530
67,부여축협가축시장,충남 부여군 삼용로 3-40,시장,523
68,글램핑판,충남 부여군 신안로40번길 90-0,캠핑,514
68,무인텔골프하늘창,충남 부여군 서궁로 142-0,모텔,514
70,문스톤,충남 부여군 사비로72번길 14-0,모텔,506
71,프린스모텔,충남 부여군 흑천로8번길 32-0,모텔,499
72,부여굿뜨래알밤축제,충남 부여군,기타문화관광지,487
73,부여정림사지,충남 부여군,역사유적지,477
74,사비도성가상체험관,충남 부여군 부소로 15-0,기타관광,475
75,수리바위계곡,충남 부여군,자연경관(산),466
76,핑크801수상레저,충남 부여군 양화동로 250-31,기타레저스포츠,448
77,스타펠리스,충남 부여군 부여로 13-7,모텔,444
78,나래공원,충남 부여군,도시공원,442
79,가화저수지,충남 부여군,자연경관(하천/해양),438
80,부여초동펜션,충남 부여군 호반로164번길 12-0,펜션/민박,435
80,신동엽문학관,충남 부여군 신동엽길 12-0,기타문화관광지,435
82,사비한옥,충남 부여군 뒷개로27번길 3-20,펜션/민박,413
83,도앙골성지,충남 부여군 금지로 302-0,역사유적지,410
84,굿뜨래웰빙마을,충남 부여군 가탑로 75-0,기타관광,408
85,백마강물억새생태공원,충남 부여군,도시공원,407
86,세도농협농산물센터,충남 부여군 부흥로 1075-0,시장,401
87,금강수상레저타운,충남 부여군 유왕로 210-0,수상레저스포츠,400
88,구드래유람선,충남 부여군,교통시설,396
89,부소산,충남 부여군,자연경관(산),391
90,부여기와마을,충남 부여군 월함로 277-0,농/산/어촌체험,378
91,부여관광유스텔,충남 부여군 백제문화로 33-0,호스텔,376
92,백제문화제부여,충남 부여군 백강로 135-0,기타문화관광지,361
93,DC킹마트부여점,충남 부여군 성왕로 346-0,기타쇼핑시설,358
94,부여5일장,충남 부여군 성왕로161번길 0-0,시장,352
95,강가모텔,충남 부여군 수북로 65-0,모텔,349
96,용궁모텔,충남 부여군 흥수로 815-0,모텔,345
97,다이소부여점,충남 부여군 부여로 5-8,기타쇼핑시설,343
98,수리재,충남 부여군 성흥로 411-0,펜션/민박,342
99,구드래잔디구장,충남 부여군,레저스포츠시설,330
100,캠피그라운드,충남 부여군 삼충로272번길 12-0,수상레저스포츠,326
