순위,관광지명,주소,분류,합산 검색 수
1,롯데리조트부여,충남 부여군 백제문로 400-0,콘도미니엄,70535
2,궁남지,충남 부여군 궁남로 52-0,역사유적지,67389
3,백제CC,충남 부여군 충절로 3734-82,육상레저스포츠,43263
4,백제문화단지,충남 부여군 백제문로 455-0,복합관광시설,32773
5,국립부여박물관,충남 부여군 금성로 5-0,전시시설,27934
6,롯데스카이힐부여컨트리클럽,충남 부여군 백제문로 470-0,육상레저스포츠,21300
7,낙화암,충남 부여군,역사유적지,16394
8,사랑나무,충남 부여군 성흥로97번길 167-0,기타문화관광지,14909
9,부소산성,충남 부여군 부소로 1-25,역사유적지,14565
10,구드래선착장,충남 부여군 나루터로 72-0,교통시설,13669
11,부여서동연꽃축제,충남 부여군 궁남로 52-0,기타문화관광지,12203
12,롯데아울렛부여점,충남 부여군 백제문로 387-0,쇼핑몰,11382
13,정림사지5층석탑,충남 부여군,역사유물,8703
14,정림사지,충남 부여군 정림로 83-0,역사유적지,7868
15,부여중앙시장,충남 부여군 중앙로 15-0,시장,7859
16,무량사,충남 부여군 무량로 203-0,종교성지,7119
17,서동요오픈세트장,충남 부여군 충신로 616-0,기타문화관광지,5339
18,파크아트빌라스,충남 부여군 서궁로 129-0,호텔,5334
19,구드래조각공원,충남 부여군,도시공원,3692
20,백마강생활체육공원,충남 부여군,도시공원,3401
21,내안의숲오토캠핑장,충남 부여군,캠핑,3323
22,백마강레저파크,충남 부여군,캠핑,3119
23,칠지공원,충남 부여군,도시공원,3045
24,부여왕릉원,충남 부여군,역사유적지,2625
25,미암사,충남 부여군 성충로미암길 128-0,종교성지,2587
26,느루캠핑장,충남 부여군 장암로 67-28,캠핑,2472
27,옥산저수지,충남 부여군,자연경관(하천/해양),2177
28,롯데리조트부여아쿠아가든,충남 부여군 백제문로 400-0,기타레저스포츠,1859
29,부여시장,충남 부여군 성왕로173번길 12-0,시장,1800
30,백제역사문화관,충남 부여군 백제문로 455-0,전시시설,1774
31,명진모텔,충남 부여군 성왕로 296-0,모텔,1604
32,가림성,충남 부여군 성흥로97번길 167-0,역사유적지,1528
33,고란사,충남 부여군 부소로 1-25,종교성지,1478
34,백제보인증센터,충남 부여군,기타레저스포츠,1474
35,부여전통한옥펜션,충남 부여군 정동로83번길 52-0,펜션/민박,1400
36,만수산자연휴양림,충남 부여군 휴양로 107-0,자연공원,1391
37,부소산성,충남 부여군 부소로 0-0,역사유적지,1351
38,백제왕릉원,충남 부여군,역사유적지,1321
39,부여군청소년수련원,충남 부여군 충신로 618-0,육상레저스포츠,1183
40,아리랑모텔,충남 부여군 정림로 55-13,모텔,1129
41,부여수모텔,충남 부여군 사비로99번길 8-6,모텔,1111
42,고란초모텔,충남 부여군 중앙로 6-19,모텔,1082
43,외산수리바위캠핑정원,충남 부여군,캠핑,1066
44,백마강생활체육공원파크골프장,충남 부여군,육상레저스포츠,990
45,정림사지박물관,충남 부여군,전시시설,972
46,고란사선착장,충남 부여군 부소로 31-3,교통시설,969
47,대조사,충남 부여군 성흥로197번길 112-0,종교성지,915
48,국립부여박물관사비마루,충남 부여군 금성로 5-0,전시시설,903
49,VIP모텔,충남 부여군,모텔,890
50,복심저수지,충남 부여군,자연경관(하천/해양),884
51,부여백제리그야구장,충남 부여군,레저스포츠시설,875
52,글램핑코리아부여굿뜨래점,충남 부여군 가탑로 75-0,캠핑,861
53,진달래관광농원펜션,충남 부여군 봉산로56번길 58-0,펜션/민박,857
54,부여금사리성당,충남 부여군 성충로1342번길 21-0,역사유적지,829
55,골프무인텔스탠다드,충남 부여군 서궁로 147-1,모텔,815
55,남면관광농원,충남 부여군 금천서로8번길 40-0,농/산/어촌체험,815
57,부여세도방울토마토유채꽃축제,충남 부여군,기타문화관광지,798
58,미라보모텔,충남 부여군 정림로 47-28,모텔,790
59,S무인텔,충남 부여군,모텔,731
60,부여축협가축시장,충남 부여군 삼용로 3-40,시장,729
61,반산저수지,충남 부여군,자연경관(하천/해양),718
62,피크장모텔,충남 부여군 사비로54번길 10-0,모텔,669
63,백마강달밤야시장,충남 부여군 성왕로173번길 12-0,시장,654
