유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
충청북도 단양군 , 충청북도 제천시,14.1,1
충청북도 충주시 , 충청북도 제천시,13.2,1
강원도 원주시 , 충청북도 제천시,11.8,1
강원도 영월군 , 충청북도 제천시,8.3,1
경기도 여주시 , 충청북도 제천시,3.1,1
경기도 이천시 , 충청북도 제천시,2.8,1
충청북도 음성군 , 충청북도 제천시,2.7,1
경기도 광주시 , 충청북도 제천시,2.1,1
강원도 정선군 , 충청북도 제천시,1.8,1
경기도 용인시 처인구 , 충청북도 제천시,1.6,1
경기도 화성시 , 충청북도 제천시,1.4,1
경기도 안성시 , 충청북도 제천시,1.3,1
경기도 양평군 , 충청북도 제천시,1.2,1
경상북도 영주시 , 충청북도 제천시,1.1,1
경기도 용인시 기흥구 , 충청북도 제천시,1.0,1
경기도 평택시 , 충청북도 제천시,1.0,1
경기도 성남시 분당구 , 충청북도 제천시,0.9,1
충청북도 청주시 청원구 , 충청북도 제천시,0.9,1
경기도 하남시 , 충청북도 제천시,0.9,1
서울특별시 송파구 , 충청북도 제천시,0.9,1
 충청북도 제천시,충청북도 충주시,16.0,2
 충청북도 제천시,충청북도 단양군,15.6,2
 충청북도 제천시,강원도 원주시,13.7,2
 충청북도 제천시,강원도 영월군,11.6,2
 충청북도 제천시,강원도 정선군,5.1,2
 충청북도 제천시,경기도 여주시,4.5,2
 충청북도 제천시,경기도 이천시,2.4,2
 충청북도 제천시,경상북도 영주시,1.7,2
 충청북도 제천시,강원도 강릉시,1.5,2
 충청북도 제천시,강원도 춘천시,1.2,2
 충청북도 제천시,강원도 평창군,1.1,2
 충청북도 제천시,강원도 태백시,1.1,2
 충청북도 제천시,경상북도 안동시,1.0,2
 충청북도 제천시,충청북도 음성군,1.0,2
 충청북도 제천시,강원도 횡성군,0.8,2
 충청북도 제천시,강원도 삼척시,0.8,2
 충청북도 제천시,경기도 안성시,0.8,2
 충청북도 제천시,충청북도 청주시 청원구,0.7,2
 충청북도 제천시,경기도 광주시,0.7,2
 충청북도 제천시,경상북도 문경시,0.6,2
