기준연월,방문비율
20220811,125.2
20220812,134.0
20220813,334.2
20220814,285.1
20220815,230.5
20220816,121.5
20220817,126.7
20220818,112.9
20220819,127.9
20220820,294.6
20220821,273.2
20220822,120.6
20220823,112.3
20220824,126.7
20220825,110.8
20220826,124.5
20220827,302.5
20220828,269.5
20220829,132.2
20220830,124.2
20220831,134.9
20220901,157.8
20220902,160.6
20220903,478.9
20220904,507.9
20220905,153.2
20220906,140.4
20220907,141.9
20220908,142.6
20220909,415.8
20220910,529.0
20220911,541.2
20220912,381.9
20220913,133.4
20220914,144.4
20220915,140.7
20220916,156.0
20220917,494.5
20220918,528.1
20220919,151.7
20220920,152.3
20220921,161.5
20220922,157.5
20220923,165.8
20220924,471.9
20220925,525.9
20220926,169.7
20220927,166.4
20220928,171.2
20220929,156.0
20220930,163.3
20221001,489.0
20221002,526.9
20221003,374.8
20221004,155.1
20221005,163.0
20221006,147.1
20221007,151.1
20221008,484.1
20221009,540.6
20221010,385.2
20221011,140.1
20221012,146.5
20221013,132.2
20221014,152.3
20221015,499.4
20221016,533.9
20221017,146.8
20221018,147.7
20221019,155.4
20221020,142.6
20221021,161.8
20221022,467.3
20221023,528.4
20221024,160.9
20221025,160.9
20221026,165.4
20221027,155.7
20221028,169.7
20221029,478.9
20221030,526.3
20221031,158.1
20221101,139.2
20221102,141.0
20221103,130.3
20221104,150.2
20221105,468.3
20221106,496.3
20221107,121.8
20221108,127.0
