기준연월,지역명,검색량(건)
202108,경상북도 영주시 ,768
202109,경상북도 영주시 ,1331
202110,경상북도 영주시 ,1861
202111,경상북도 영주시 ,1920
202112,경상북도 영주시 ,367
202201,경상북도 영주시 ,459
202202,경상북도 영주시 ,210
202203,경상북도 영주시 ,157
202204,경상북도 영주시 ,287
202205,경상북도 영주시 ,498
202206,경상북도 영주시 ,648
202207,경상북도 영주시 ,506
