순위,업소명,주소,분류,합산 검색 수
1,태극당,경북 영주시 번영로 154-0,간이음식,8571
2,나드리,경북 영주시 중앙로 89-0,간이음식,7527
3,순흥전통묵집,경북 영주시 순흥로39번길 21-0,한식,6349
4,사느레정원,경북 영주시 문수로1363번길 30-0,카페/찻집,5092
5,흥부가,경북 영주시 대학로 92-0,한식,4852
6,한결청국장전문,경북 영주시 인삼로 1-1,한식,4737
7,녹스고지,경북 영주시 두서길87번길 38-0,카페/찻집,3974
8,정도너츠본점,경북 영주시 동양대로 6-1,카페/찻집,3838
9,영주축협한우플라자본점,경북 영주시 한정로 10-0,한식,3456
10,영주축협한우프라자풍기점,경북 영주시 안풍로308번길 7-0,한식,3250
11,투썸플레이스영주가흥점,경북 영주시 대학로262번길 10-0,카페/찻집,3133
12,명동감자탕,경북 영주시 중앙로106번길 8-0,한식,3103
13,아테네레스토랑,경북 영주시 영주로231번길 13-0,외국식,2587
14,정도너츠영주점,경북 영주시 대학로 200-0,카페/찻집,2508
15,중앙분식,경북 영주시 중앙로 123-1,간이음식,2450
16,삼뜨락[한식],경북 영주시 안풍로 307-12,한식,2184
17,약선당[한식],경북 영주시 신재로 887-14,한식,2150
18,카페브리즈,경북 영주시 두서길87번길 43-0,카페/찻집,1855
19,원조서부냉면,경북 영주시 인삼로3번길 26-0,한식,1852
20,랜떡,경북 영주시 구성로350번길 15-0,간이음식,1788
21,영주랜떡영주본점,경북 영주시 구성로350번길 15-0,간이음식,1785
22,풍기인삼갈비,경북 영주시 소백로 1933-0,한식,1715
23,창신식육식당,경북 영주시 선비로79번길 40-12,한식,1592
24,다담뜰한식뷔페영주점,경북 영주시 대학로284번길 10-0,외국식,1517
25,오며가,경북 영주시 대동로34번길 23-4,한식,1431
26,버거킹경북영주가흥점,경북 영주시 대동로 24-0,간이음식,1417
27,우정면옥,경북 영주시 창진로 27-0,한식,1387
28,일월식당[중식],경북 영주시 부석로 25-1,외국식,1329
29,전통영주묵집식당,경북 영주시 원당로163번길 24-0,한식,1276
30,May Bloom,경북 영주시 용주로 492-0,카페/찻집,1266
31,황토골인삼불고기,경북 영주시 기주로 46-0,한식,1027
32,투썸플레이스경북영주점,경북 영주시 대학로 8-0,카페/찻집,998
33,신차이나레스토랑[중식],경북 영주시 동양대로 107-4,외국식,968
34,단산반점[중식],경북 영주시 옥대로 50-1,외국식,966
35,폭포숯불돼지갈비,경북 영주시 죽령로 1706-5,한식,950
36,만당해장국,경북 영주시 대학로 6-0,한식,939
37,랜드컴포트커피스토어,경북 영주시 부석사로 74-1,카페/찻집,923
38,남원추어탕,경북 영주시 죽령로 1548-0,한식,899
39,카페선비꽃,경북 영주시 신재로 685-0,카페/찻집,893
40,죽령주막,경북 영주시 죽령로 2136-0,한식,879
41,영주청정한우식육식당,경북 영주시 가흥로2번길 223-0,한식,844
42,자연묵집,경북 영주시 회헌로 508-0,한식,782
43,카페하망주택,경북 영주시 중앙로106번길 13-0,카페/찻집,757
44,파리바게뜨경북풍기점,경북 영주시 기주로 92-0,간이음식,744
45,파리바게뜨영주가흥,경북 영주시 대동로34번길 2-0,간이음식,733
46,오빵,경북 영주시 대동로13번길 24-0,간이음식,701
47,마츠,경북 영주시 대학로262번길 23-0,외국식,692
48,영주소백산능이버섯칼국수,경북 영주시 동양대로 39-0,한식,634
48,영주한우마을,경북 영주시 소백로 1931-0,한식,634
50,중앙식육식당,경북 영주시 중앙로 113-1,한식,615
51,영주랜떡,경북 영주시 구성로350번길 15-0,간이음식,606
52,자연식당[한식],경북 영주시 신재로 515-0,한식,589
52,제주복집,경북 영주시 지천로143번길 2-0,외국식,589
54,야초원,경북 영주시 의상로 231-0,한식,568
55,무섬식당,경북 영주시 무섬로 238-3,한식,567
56,카페 소백산,경북 영주시 금계로64번길 57-0,카페/찻집,562
57,죽령옛길맛집,경북 영주시 남원로70번길 15-0,한식,561
58,서울막창,경북 영주시 꽃동산로31번길 6-0,외국식,550
59,시장순대,경북 영주시 대동로 142-0,한식,540
60,뜬돌정,경북 영주시 대동로31번길 25-7,한식,521
61,갈비만영주점,경북 영주시 대학로 246-0,한식,518
62,배스킨라빈스영주가흥점,경북 영주시 대동로 29-0,간이음식,512
63,명륜진사갈비영주가흥점,경북 영주시 대학로 194-0,한식,510
64,황소걸음식육식당,경북 영주시 조암로 11-0,한식,504
65,바보형제쭈꾸미영주점,경북 영주시 대동로34번길 3-13,외국식,482
66,롯데리아영주가흥점,경북 영주시 대동로31번길 2-0,간이음식,474
67,샤브마니아영주점,경북 영주시 대학로 291-0,외국식,461
68,투썸플레이스영주풍기소백로점,경북 영주시 소백로 1892-0,카페/찻집,460
69,장수표고식당,경북 영주시 장수로 252-4,한식,452
70,약선당명품영주삼계탕,경북 영주시 신재로 831-0,한식,441
71,도미노피자영주점,경북 영주시 구성로 325-0,간이음식,439
72,애플빈커피,경북 영주시 부석사로 1-0,카페/찻집,418
73,풍기한방삼계탕,경북 영주시 소백로 1653-0,한식,406
74,모캄보영주가흥점,경북 영주시 대학로187번길 8-2,카페/찻집,405
75,이디야커피영주풍기점,경북 영주시 기주로 92-0,카페/찻집,395
76,우리복어식당,경북 영주시 번영로 177-0,외국식,380
77,홍콩반점[중식],경북 영주시 원당로 392-0,외국식,379
78,나능이능이버섯백숙,경북 영주시 대학로 187-0,한식,371
79,전주명가콩나물국밥,경북 영주시 대학로 207-0,한식,370
80,횡재먹거리한우,경북 영주시 소백로 2156-0,한식,368
81,쌈모아닭발,경북 영주시 용주로 1328-28,외국식,364
82,롯데리아영주점,경북 영주시 번영로 156-0,간이음식,363
83,햅햅,경북 영주시 대학로298번길 20-0,카페/찻집,348
84,교동면옥영주가흥점,경북 영주시 대동로31번길 25-9,한식,343
85,다정카페,경북 영주시 평은로 714-0,카페/찻집,313
86,공화춘수타손짜장[중식],경북 영주시 간운로 2-0,외국식,306
87,돼지만왕소금구이,경북 영주시 선비로 87-0,한식,296
88,잔디밭숯불본점,경북 영주시 구성로 383-0,한식,288
88,피오르달리조영주점,경북 영주시 대학로 30-0,외국식,288
90,loaf,경북 영주시 대동로31번길 4-11,카페/찻집,284
91,불소한우숯불식당,경북 영주시 중앙로 70-0,한식,281
92,오작교숯불장어,경북 영주시 한정로 60-0,외국식,280
93,한양삼계탕,경북 영주시 원당로 17-0,한식,269
94,차이나[중식],경북 영주시 지천로 135-0,외국식,267
95,파리바게뜨영주꽃동산점,경북 영주시 대동로 149-0,간이음식,265
96,샤브향경북영주점,경북 영주시 대학로 256-0,외국식,263
97,힘찬민물장어,경북 영주시 지천로2번길 17-0,외국식,260
98,현대한정식[한식],경북 영주시 원당로 20-0,한식,255
99,와우와커피,경북 영주시 지천로 102-1,카페/찻집,254
100,서문가든,경북 영주시 인삼로16번길 43-0,한식,252
