광역지자체명,기초지자체명,기초지자체별 거주 방문자 수
경상북도,안동시,733545.0
경상북도,봉화군,650239.0
경상북도,예천군,392874.0
경상북도,구미시,130744.0
경상북도,경산시,100872.0
경상북도,울진군,53397.0
경상북도,포항시 북구,53025.0
경상북도,상주시,51923.0
경상북도,문경시,47651.0
경상북도,경주시,47183.0
경상북도,포항시 남구,34317.0
경상북도,의성군,33557.0
경상북도,칠곡군,31945.0
경상북도,김천시,30987.0
경상북도,영천시,19624.0
경상북도,청송군,18241.0
경상북도,영양군,16928.0
경상북도,영덕군,12345.0
경상북도,군위군,10013.0
경상북도,성주군,8135.0
경상북도,고령군,5748.0
경상북도,청도군,5099.0
경상북도,울릉군,1779.0
경기도,화성시,72221.0
경기도,남양주시,57043.0
경기도,부천시,50345.0
경기도,성남시 분당구,41332.0
경기도,평택시,40835.0
경기도,광주시,39587.0
경기도,용인시 기흥구,38460.0
경기도,시흥시,34246.0
경기도,수원시 영통구,32148.0
경기도,고양시 덕양구,30118.0
경기도,용인시 수지구,29993.0
경기도,수원시 권선구,28427.0
경기도,용인시 처인구,28171.0
경기도,하남시,28090.0
경기도,의정부시,27740.0
경기도,김포시,27381.0
경기도,안양시 동안구,25532.0
경기도,이천시,24910.0
경기도,안산시 상록구,23308.0
경기도,안산시 단원구,22968.0
경기도,수원시 장안구,22427.0
경기도,파주시,21665.0
경기도,오산시,20095.0
경기도,군포시,19995.0
경기도,성남시 수정구,19775.0
경기도,구리시,18935.0
경기도,고양시 일산동구,18455.0
경기도,안성시,18409.0
경기도,광명시,16982.0
경기도,안양시 만안구,16976.0
경기도,성남시 중원구,15702.0
경기도,고양시 일산서구,15666.0
경기도,양주시,15515.0
경기도,수원시 팔달구,15119.0
경기도,양평군,14022.0
경기도,의왕시,13768.0
경기도,여주시,13698.0
경기도,포천시,13515.0
경기도,과천시,6265.0
경기도,가평군,5689.0
경기도,동두천시,5218.0
경기도,연천군,2777.0
서울특별시,송파구,55592.0
서울특별시,강남구,45308.0
서울특별시,관악구,45302.0
서울특별시,강동구,44842.0
서울특별시,노원구,40953.0
서울특별시,강서구,39620.0
서울특별시,성북구,36259.0
서울특별시,동작구,33634.0
서울특별시,광진구,32391.0
서울특별시,동대문구,31941.0
서울특별시,영등포구,31291.0
서울특별시,서초구,29581.0
서울특별시,중랑구,29271.0
서울특별시,은평구,29190.0
서울특별시,마포구,26617.0
서울특별시,구로구,25432.0
서울특별시,양천구,25250.0
서울특별시,서대문구,24746.0
서울특별시,성동구,22921.0
서울특별시,도봉구,19885.0
서울특별시,강북구,17759.0
서울특별시,용산구,16505.0
서울특별시,종로구,12814.0
서울특별시,금천구,12508.0
서울특별시,중구,9130.0
대구광역시,북구,160122.0
대구광역시,달서구,148340.0
대구광역시,수성구,100198.0
대구광역시,동구,97298.0
대구광역시,달성군,59392.0
대구광역시,남구,38889.0
대구광역시,서구,35475.0
대구광역시,중구,24366.0
충청북도,단양군,103232.0
충청북도,제천시,81265.0
충청북도,충주시,52216.0
충청북도,청주시 흥덕구,23071.0
충청북도,음성군,22618.0
충청북도,청주시 서원구,19909.0
충청북도,청주시 청원구,19276.0
충청북도,청주시 상당구,10796.0
충청북도,진천군,9730.0
충청북도,증평군,5222.0
충청북도,영동군,4740.0
충청북도,괴산군,4216.0
충청북도,보은군,3260.0
충청북도,옥천군,2801.0
강원도,원주시,110015.0
강원도,태백시,51009.0
강원도,춘천시,32833.0
강원도,강릉시,26226.0
강원도,동해시,25433.0
강원도,삼척시,19441.0
강원도,영월군,15889.0
강원도,정선군,13792.0
강원도,평창군,9041.0
강원도,횡성군,7418.0
강원도,홍천군,7263.0
강원도,속초시,6556.0
강원도,인제군,5801.0
강원도,양양군,4536.0
강원도,철원군,3260.0
강원도,고성군,2920.0
강원도,화천군,2583.0
강원도,양구군,1622.0
부산광역시,해운대구,22151.0
부산광역시,부산진구,18873.0
부산광역시,동래구,16439.0
부산광역시,금정구,15470.0
부산광역시,사하구,15255.0
부산광역시,남구,15139.0
부산광역시,북구,14673.0
부산광역시,기장군,11830.0
부산광역시,수영구,10570.0
부산광역시,연제구,10376.0
부산광역시,사상구,10147.0
부산광역시,강서구,8730.0
부산광역시,영도구,5840.0
부산광역시,서구,4455.0
부산광역시,동구,4171.0
부산광역시,중구,2394.0
경상남도,김해시,28949.0
경상남도,양산시,23296.0
경상남도,거제시,17157.0
경상남도,창원시 성산구,15222.0
경상남도,진주시,13721.0
경상남도,창원시 의창구,13065.0
경상남도,창원시 마산회원구,9882.0
경상남도,밀양시,7982.0
경상남도,창원시 마산합포구,7811.0
경상남도,창원시 진해구,7532.0
경상남도,창녕군,6344.0
경상남도,함안군,5139.0
경상남도,통영시,4794.0
경상남도,사천시,4193.0
경상남도,거창군,3966.0
경상남도,합천군,3190.0
경상남도,함양군,2859.0
경상남도,고성군,2004.0
경상남도,남해군,1813.0
경상남도,의령군,1778.0
경상남도,하동군,1757.0
경상남도,산청군,1737.0
인천광역시,서구,32258.0
인천광역시,남동구,28976.0
인천광역시,부평구,28973.0
인천광역시,연수구,24063.0
인천광역시,미추홀구,20337.0
인천광역시,계양구,16579.0
인천광역시,중구,10355.0
인천광역시,강화군,3041.0
인천광역시,동구,2924.0
인천광역시,옹진군,985.0
울산광역시,남구,35518.0
울산광역시,북구,27602.0
울산광역시,울주군,23156.0
울산광역시,중구,22972.0
울산광역시,동구,16132.0
충청남도,천안시 서북구,22504.0
충청남도,아산시,21909.0
충청남도,천안시 동남구,16795.0
충청남도,당진시,10804.0
충청남도,서산시,10596.0
충청남도,공주시,5855.0
충청남도,논산시,4237.0
충청남도,보령시,3959.0
충청남도,태안군,3425.0
충청남도,예산군,3235.0
충청남도,금산군,3189.0
충청남도,부여군,3086.0
충청남도,계룡시,3037.0
충청남도,홍성군,2898.0
충청남도,청양군,1375.0
충청남도,서천군,1356.0
대전광역시,서구,29508.0
대전광역시,유성구,28221.0
대전광역시,동구,13848.0
대전광역시,대덕구,12759.0
대전광역시,중구,11076.0
전라남도,여수시,7137.0
전라남도,순천시,6186.0
전라남도,광양시,5477.0
전라남도,목포시,4234.0
전라남도,나주시,3257.0
전라남도,무안군,1809.0
전라남도,영광군,1409.0
전라남도,고흥군,1352.0
전라남도,해남군,1319.0
전라남도,영암군,1301.0
전라남도,화순군,1204.0
전라남도,완도군,1071.0
전라남도,장성군,1053.0
전라남도,장흥군,886.0
전라남도,보성군,852.0
전라남도,담양군,830.0
전라남도,신안군,759.0
전라남도,구례군,705.0
전라남도,강진군,569.0
전라남도,곡성군,466.0
전라남도,함평군,310.0
전라남도,진도군,233.0
전라북도,익산시,6970.0
전라북도,전주시 덕진구,6750.0
전라북도,군산시,6206.0
전라북도,전주시 완산구,6132.0
전라북도,완주군,3593.0
전라북도,남원시,2482.0
전라북도,정읍시,2014.0
전라북도,김제시,1240.0
전라북도,고창군,1157.0
전라북도,부안군,809.0
전라북도,무주군,609.0
전라북도,장수군,527.0
전라북도,순창군,516.0
전라북도,진안군,483.0
전라북도,임실군,362.0
세종특별자치시,세종특별자치시,29526.0
제주특별자치도,제주시,15039.0
제주특별자치도,서귀포시,7347.0
광주광역시,광산구,6777.0
광주광역시,북구,6314.0
광주광역시,서구,3572.0
광주광역시,남구,2491.0
광주광역시,동구,1499.0
