유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상북도 봉화군 , 경상북도 영주시,18.0,1
경상북도 안동시 , 경상북도 영주시,17.4,1
경상북도 예천군 , 경상북도 영주시,11.0,1
충청북도 단양군 , 경상북도 영주시,9.6,1
충청북도 제천시 , 경상북도 영주시,3.4,1
강원도 원주시 , 경상북도 영주시,2.8,1
충청북도 충주시 , 경상북도 영주시,2.6,1
경상북도 울진군 , 경상북도 영주시,2.3,1
경상북도 문경시 , 경상북도 영주시,1.6,1
경상북도 구미시 , 경상북도 영주시,1.5,1
경상북도 군위군 , 경상북도 영주시,1.5,1
경상북도 의성군 , 경상북도 영주시,1.4,1
대구광역시 북구 , 경상북도 영주시,1.2,1
경상북도 칠곡군 , 경상북도 영주시,1.1,1
강원도 태백시 , 경상북도 영주시,1.0,1
경기도 여주시 , 경상북도 영주시,0.8,1
경상북도 상주시 , 경상북도 영주시,0.8,1
대구광역시 동구 , 경상북도 영주시,0.8,1
대구광역시 달서구 , 경상북도 영주시,0.8,1
경기도 광주시 , 경상북도 영주시,0.7,1
 경상북도 영주시,경상북도 안동시,23.9,2
 경상북도 영주시,경상북도 봉화군,13.5,2
 경상북도 영주시,경상북도 예천군,12.9,2
 경상북도 영주시,충청북도 단양군,6.6,2
 경상북도 영주시,경상북도 울진군,5.8,2
 경상북도 영주시,충청북도 제천시,4.2,2
 경상북도 영주시,경상북도 문경시,2.2,2
 경상북도 영주시,강원도 원주시,2.2,2
 경상북도 영주시,경기도 여주시,1.5,2
 경상북도 영주시,경상북도 영덕군,1.4,2
 경상북도 영주시,강원도 태백시,1.3,2
 경상북도 영주시,강원도 정선군,1.2,2
 경상북도 영주시,충청북도 충주시,1.1,2
 경상북도 영주시,강원도 삼척시,1.0,2
 경상북도 영주시,경상북도 구미시,1.0,2
 경상북도 영주시,경상북도 경주시,0.8,2
 경상북도 영주시,경상북도 상주시,0.8,2
 경상북도 영주시,대구광역시 수성구,0.8,2
 경상북도 영주시,경상북도 의성군,0.7,2
 경상북도 영주시,대구광역시 동구,0.7,2
