기준연월,지역명,검색량(건)
202108,전라북도 진안군 ,593
202109,전라북도 진안군 ,812
202110,전라북도 진안군 ,729
202111,전라북도 진안군 ,1274
202112,전라북도 진안군 ,1348
202201,전라북도 진안군 ,60
202202,전라북도 진안군 ,66
202203,전라북도 진안군 ,93
202204,전라북도 진안군 ,146
202205,전라북도 진안군 ,593
202206,전라북도 진안군 ,844
202207,전라북도 진안군 ,394
