연령대,남성방문 비율,여성방문 비율
70세 이상,2.5,4.0
60~69세,4.7,6.8
50~59세,7.0,8.3
40~49세,8.2,8.7
30~39세,7.5,7.4
20~29세,10.7,11.1
10~19세,6.2,6.2
