동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
124,741,연인,여자친구_커플_애인,미식,맛집_오리_양파
22,155,기타가족,동생_가족_조카,자연경관,광산_산_산책로
19,15,친구,친구,레포츠/운동,헬스장_캠핑_놀이터
9,15,학생,고딩,반려동물,애견_반려동물_애완동물
6,11,배우자,남편_신부,문화예술,노래방_오락실_공장
4,9,부모님,부모님_엄니,역사유적,한옥_정자_고택
4,6,싱글,혼자_싱글,휴식/힐링,피크닉
