유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
광주광역시 북구 , 광주광역시 광산구,36.4,1
광주광역시 서구 , 광주광역시 광산구,26.0,1
광주광역시 남구 , 광주광역시 광산구,6.4,1
전라남도 장성군 , 광주광역시 광산구,6.4,1
광주광역시 동구 , 광주광역시 광산구,4.9,1
전라남도 나주시 , 광주광역시 광산구,4.1,1
전라남도 담양군 , 광주광역시 광산구,3.2,1
전라남도 함평군 , 광주광역시 광산구,1.4,1
전라남도 영광군 , 광주광역시 광산구,1.0,1
전라남도 화순군 , 광주광역시 광산구,1.0,1
전라남도 무안군 , 광주광역시 광산구,0.8,1
전라북도 고창군 , 광주광역시 광산구,0.8,1
전라북도 정읍시 , 광주광역시 광산구,0.7,1
전라남도 목포시 , 광주광역시 광산구,0.6,1
전라남도 곡성군 , 광주광역시 광산구,0.6,1
전라남도 순천시 , 광주광역시 광산구,0.5,1
전라남도 영암군 , 광주광역시 광산구,0.3,1
전라북도 순창군 , 광주광역시 광산구,0.3,1
전라북도 남원시 , 광주광역시 광산구,0.2,1
전라북도 전주시 덕진구 , 광주광역시 광산구,0.2,1
 광주광역시 광산구,광주광역시 서구,31.5,2
 광주광역시 광산구,광주광역시 북구,23.3,2
 광주광역시 광산구,전라남도 나주시,6.1,2
 광주광역시 광산구,전라남도 담양군,5.9,2
 광주광역시 광산구,광주광역시 남구,5.4,2
 광주광역시 광산구,광주광역시 동구,5.2,2
 광주광역시 광산구,전라남도 장성군,3.6,2
 광주광역시 광산구,전라남도 화순군,1.9,2
 광주광역시 광산구,전라남도 목포시,1.8,2
 광주광역시 광산구,전라남도 영광군,1.7,2
 광주광역시 광산구,전라남도 함평군,1.5,2
 광주광역시 광산구,전라남도 무안군,1.3,2
 광주광역시 광산구,전라북도 고창군,1.2,2
 광주광역시 광산구,전라남도 여수시,0.8,2
 광주광역시 광산구,전라남도 곡성군,0.7,2
 광주광역시 광산구,전라남도 순천시,0.6,2
 광주광역시 광산구,전라남도 영암군,0.6,2
 광주광역시 광산구,전라북도 정읍시,0.4,2
 광주광역시 광산구,전라북도 전주시 완산구,0.4,2
 광주광역시 광산구,전라북도 부안군,0.4,2
