업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,1.006574E8
쇼핑업,레저용품쇼핑,1.8568779316E10
쇼핑업,대형쇼핑몰,4.6168357775E10
숙박업,호텔,301000.0
숙박업,기타숙박,4.784870791E9
식음료업,식음료,1.00251600125E11
여가서비스업,관광유원시설,1.84592162E8
여가서비스업,골프장,6.730189316E9
여가서비스업,기타레저,2.081872087E9
여가서비스업,문화서비스,1.858543434E9
여행업,여행업,1.9601E7
운송업,항공운송,5.1550105E8
운송업,렌터카,2.04556551E8
운송업,육상운송,3727200.0
