순위,업소명,주소,분류,합산 검색 수
1,세컨드원,광주 광산구 임방울대로 611-25,카페/찻집,18326
2,명화식육식당,광주 광산구 평동로 421-0,한식,12878
3,LoungeOIC,광주 광산구 임방울대로826번길 42-0,외국식,12809
4,쌍교숯불갈비송정점,광주 광산구 동곡로 462-0,한식,11639
5,스타벅스광주선운DT점,광주 광산구 선운로20번길 63-0,카페/찻집,11417
6,맥도날드광주산정DT점,광주 광산구 용아로 251-0,간이음식,10665
7,스타벅스광주비아DT점,광주 광산구 첨단과기로 81-0,카페/찻집,10470
8,황솔촌수완점,광주 광산구 장신로19번안길 23-0,한식,9917
9,스타벅스광주수완DT점,광주 광산구 임방울대로 487-0,카페/찻집,8311
10,송정떡갈비1호점,광주 광산구 광산로29번길 1-0,한식,7674
11,궁전제과수완점,광주 광산구 사암로 426-0,간이음식,7545
12,유향[중식],광주 광산구 용아로400번길 33-0,외국식,7341
13,스타벅스광주흑석DT점,광주 광산구 사암로 367-0,카페/찻집,6635
14,쿠우쿠우광주하남점,광주 광산구 무진대로 272-8,외국식,6030
15,상무초밥첨단점,광주 광산구 첨단중앙로106번길 37-0,외국식,5878
16,스타벅스광주신가DT점,광주 광산구 목련로 335-0,카페/찻집,5763
17,남쪽마을돌짜장,광주 광산구 임곡로 523-7,외국식,5757
18,하마아구찜수완본점,광주 광산구 수완로14번길 27-0,한식,5742
19,버거킹광주수완DT점,광주 광산구 임방울대로 499-0,간이음식,5711
20,취홍[중식],광주 광산구 월계로 223-11,외국식,5685
21,대게나라수완점,광주 광산구 왕버들로 175-0,외국식,5411
22,아우어베이커리광주첨단점,광주 광산구 임방울대로826번길 47-0,간이음식,5410
23,카페304,광주 광산구 장신로 280-14,카페/찻집,5390
24,라라브레드송정점,광주 광산구 광산로19번길 24-0,간이음식,5337
25,까르르스타광주수완점,광주 광산구 왕버들로 207-0,외국식,5171
26,송원식육식당,광주 광산구 평동로800번길 13-0,한식,5121
27,첨단공원국밥본점,광주 광산구 첨단중앙로182번길 24-3,한식,5100
28,옛날에금잔디,광주 광산구 도산로9번길 54-0,한식,4896
29,고려조삼계탕본점,광주 광산구 임방울대로 809-0,한식,4873
30,스타벅스광주산정DT점,광주 광산구 용아로 342-0,카페/찻집,4711
31,스타벅스광주운남DT점,광주 광산구 임방울대로 156-0,카페/찻집,4680
32,꽃담,광주 광산구 첨단과기로 109-0,한식,4662
33,스타벅스광주첨단점,광주 광산구 첨단중앙로 104-0,카페/찻집,4608
34,더청솔,광주 광산구 수완로 160-0,한식,4532
35,쿠우쿠우광주첨단점,광주 광산구 임방울대로801번길 8-0,외국식,4531
36,스퀘어,광주 광산구 하완길 103-0,카페/찻집,4445
37,부엌간,광주 광산구 수완로106번길 37-0,외국식,4364
38,솔밭솥밥,광주 광산구 수완로50번길 44-3,한식,4030
39,청석골냉면,광주 광산구 산월로3번길 46-0,한식,3873
40,식당해이리,광주 광산구 임방울대로801번길 42-0,한식,3800
41,행복한임금님수완점 [한식],광주 광산구 왕버들로 113-2,한식,3727
42,아필코본점,광주 광산구 첨단중앙로124번길 27-0,카페/찻집,3638
43,제줏간첨단점,광주 광산구 첨단중앙로106번길 42-0,한식,3594
44,나주곰탕하얀집,광주 광산구 월곡산정로 89-0,한식,3587
45,보향미,광주 광산구 첨단중앙로124번길 41-0,한식,3566
46,임가네,광주 광산구 사암로130번길 65-0,한식,3530
47,서울곱창,광주 광산구 송정로15번길 71-0,외국식,3505
48,르미엘수완본점,광주 광산구 왕버들로 207-0,외국식,3474
49,초돈,광주 광산구 수완로74번길 30-6,한식,3457
50,스왈로,광주 광산구 수완로 104-0,간이음식,3455
51,대양,광주 광산구 손재로 407-0,한식,3373
52,무등왕돈까스수완점,광주 광산구 수완로 88-0,외국식,3335
53,수완초밥,광주 광산구 임방울대로 347-0,외국식,3275
54,매월농원하남점,광주 광산구 사암로 764-28,외국식,3238
55,달맞이흑두부광주점,광주 광산구 북문대로 500-17,외국식,3221
56,광후장어,광주 광산구 임방울대로 503-0,외국식,3202
57,닥터찰스,광주 광산구 도천남길 38-79,카페/찻집,3162
58,포항물회본점,광주 광산구 목련로397번안길 7-0,외국식,3131
59,칠봉이짬뽕[중식],광주 광산구 목련로394번길 23-26,외국식,2929
60,밀키샵,광주 광산구 수완로50번길 59-0,간이음식,2893
61,소코아,광주 광산구 수완로14번길 19-0,외국식,2826
62,스타벅스광주하남점,광주 광산구 사암로216번길 38-16,카페/찻집,2809
63,화정떡갈비,광주 광산구 광산로29번길 6-0,한식,2794
64,아뜨뜨,광주 광산구 수완로48번길 39-0,한식,2793
65,여수회수산,광주 광산구 풍영로 95-0,외국식,2777
66,다연닭갈비,광주 광산구 목련로153번안길 46-3,외국식,2724
67,esc2,광주 광산구 풍영정길 241-2,카페/찻집,2615
68,해궁,광주 광산구 풍영로229번길 53-0,외국식,2611
69,연경하남점 [중식],광주 광산구 하남산단3번로 133-8,외국식,2572
70,짬뽕지존수완점 [중식],광주 광산구 임방울대로 507-0,외국식,2568
71,최주원육개장,광주 광산구 풍영정길 53-0,한식,2567
72,금수저은수저[한식],광주 광산구 신창로166번길 24-0,한식,2519
73,한우리식육식당수완점,광주 광산구 수완로48번길 6-0,한식,2517
74,버킷문리버,광주 광산구 삼도로 748-0,카페/찻집,2515
75,매운날양푼이매운갈비찜,광주 광산구 첨단중앙로106번길 42-0,한식,2481
76,하버브릿지,광주 광산구 임곡상촌길 9-0,카페/찻집,2461
77,스타벅스광산수완점,광주 광산구 장신로 134-0,카페/찻집,2447
