기준연월,방문비율
20220811,93.9
20220812,126.3
20220813,138.4
20220814,133.3
20220815,138.1
20220816,42.6
20220817,50.3
20220818,84.0
20220819,91.6
20220820,121.5
20220821,72.2
20220822,24.5
20220823,27.4
20220824,30.5
20220825,58.2
20220826,71.3
20220827,98.3
20220828,62.0
20220829,0.3
20220830,18.1
20220831,31.8
20220901,43.3
20220902,54.4
20220903,56.0
20220904,32.5
20220905,23.2
20220906,15.3
20220907,19.4
20220908,49.3
20220909,115.5
20220910,142.2
20220911,114.2
20220912,110.4
20220913,15.3
20220914,6.4
20220915,35.3
20220916,42.3
20220917,60.1
20220918,28.3
20220919,47.7
20220920,52.2
20220921,33.1
20220922,66.8
20220923,64.3
20220924,61.7
20220925,34.7
20220926,49.3
20220927,46.5
20220928,34.0
20220929,56.0
20220930,69.0
20221001,57.0
20221002,57.3
20221003,68.1
20221004,13.4
20221005,21.3
20221006,53.5
20221007,56.6
20221008,69.4
20221009,101.8
20221010,95.8
20221011,12.4
20221012,18.8
20221013,48.4
20221014,52.2
20221015,62.0
20221016,47.4
20221017,48.0
20221018,43.3
20221019,35.3
20221020,65.5
20221021,73.8
20221022,85.6
20221023,51.2
20221024,60.5
20221025,62.7
20221026,48.7
20221027,79.9
20221028,73.2
20221029,68.7
20221030,57.9
20221031,47.7
20221101,6.7
20221102,5.1
20221103,36.3
20221104,47.7
20221105,68.1
20221106,61.4
20221107,16.5
20221108,15.0
