동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
824,5979,기타가족,엄마_오빠_누나,미식,맛집_맥주_호빵
257,3152,연인,애인_남친_커플,자연경관,바다_해변_해수욕장
255,1189,학생,대학생_중딩_고딩,레포츠/운동,낚시_캠핑_수영장
101,371,자녀,아들_딸_청소년,문화예술,노래방_나이트_문화센터
97,88,회사동료,대리_차장_직원,역사유적,한옥마을_다리_정자
65,69,부모님,할아버지_아빠_아버님,휴식/힐링,근교여행_힐링_나들이
30,22,친구,친구_동창_지인,반려동물,유기견_펫_반려동물
13,11,배우자,부인_신랑_와이프,체험,갯벌체험_카약체험
9,0,싱글,혼자_싱글,,
