기준연월,방문비율
20220817,88.7
20220818,139.4
20220819,81.3
20220820,247.4
20220821,217.4
20220822,57.2
20220823,85.6
20220824,111.2
20220825,112.2
20220826,118.5
20220827,272.1
20220828,243.7
20220829,96.3
20220830,166.6
20220831,121.2
20220901,153.3
20220902,197.2
20220903,419.6
20220904,451.6
20220905,67.3
20220906,136.2
20220907,139.6
20220908,169.3
20220909,458.0
20220910,532.9
20220911,558.5
20220912,357.8
20220913,164.6
20220914,141.8
20220915,172.9
20220916,164.6
20220917,456.4
20220918,496.1
20220919,93.4
20220920,155.9
20220921,179.2
20220922,202.7
20220923,195.9
20220924,404.2
20220925,507.7
20220926,111.4
20220927,180.1
20220928,199.9
20220929,166.4
20220930,196.9
20221001,422.4
20221002,481.3
20221003,355.3
20221004,134.7
20221005,125.2
20221006,109.5
20221007,118.7
20221008,517.1
20221009,553.9
20221010,382.4
20221011,208.0
20221012,183.7
20221013,134.9
20221014,185.0
20221015,466.0
20221016,530.6
20221017,108.9
20221018,222.3
20221019,202.9
20221020,147.0
20221021,199.3
20221022,544.6
20221023,568.5
20221024,150.0
20221025,223.4
20221026,191.7
20221027,245.7
20221028,303.9
20221029,639.4
20221030,660.3
20221031,221.4
20221101,218.2
20221102,282.8
20221103,258.2
20221104,336.0
20221105,685.7
20221106,652.5
20221107,106.2
20221108,225.8
20221109,289.9
20221110,226.8
20221111,213.6
20221112,504.0
20221113,520.8
20221114,153.4
