동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
55,193,기타가족,자매_가족_엄마,미식,카페_햄버거_홍삼,청남대
11,153,회사동료,사원_직원,자연경관,정원_동굴_산책로,청남대
6,37,배우자,남편_신랑,레포츠/운동,경기장_산행_트레킹,청남대
3,28,자녀,학생_딸,역사유적,한옥_정자_민속촌,청남대
2,20,부모님,아빠_부모님,휴식/힐링,힐링_나들이_피크닉,청남대
1,12,학생,초등학생,문화예술,전시관_공장_미술관,청남대
