연령대,남성방문 비율,여성방문 비율
70세 이상,1.3,1.3
60~69세,6.0,3.5
50~59세,7.9,6.1
40~49세,9.9,7.6
30~39세,10.7,10.5
20~29세,18.0,12.8
10~19세,1.7,1.6
