연령대,남성방문 비율,여성방문 비율
70세 이상,3.8,2.7
60~69세,12.2,13.8
50~59세,11.6,12.7
40~49세,11.2,9.8
30~39세,5.0,5.5
20~29세,3.0,2.7
10~19세,2.5,2.3
