연령대,남성방문 비율,여성방문 비율
70세 이상,3.5,1.7
60~69세,14.5,4.3
50~59세,20.6,7.1
40~49세,13.3,4.4
30~39세,12.3,4.4
20~29세,8.3,3.4
10~19세,1.0,0.7
