기준연월,방문비율
20220811,113.8
20220812,125.3
20220813,78.4
20220814,51.1
20220815,58.6
20220816,115.8
20220817,111.0
20220818,112.6
20220819,133.6
20220820,79.1
20220821,46.0
20220822,121.2
20220823,116.8
20220824,122.5
20220825,128.4
20220826,138.2
20220827,78.3
20220828,49.4
20220829,127.5
20220830,123.1
20220831,123.8
20220901,116.9
20220902,116.9
20220903,66.1
20220904,46.0
20220905,106.8
20220906,120.0
20220907,121.9
20220908,132.4
20220909,81.5
20220910,75.4
20220911,54.5
20220912,64.6
20220913,131.0
20220914,129.2
20220915,134.5
20220916,147.2
20220917,79.7
20220918,57.3
20220919,141.8
20220920,145.1
20220921,139.2
20220922,139.6
20220923,157.0
20220924,78.0
20220925,62.8
20220926,155.4
20220927,151.9
20220928,152.7
20220929,151.2
20220930,157.9
20221001,78.5
20221002,50.6
20221003,57.4
20221004,129.5
20221005,132.8
20221006,134.3
20221007,139.9
20221008,91.2
20221009,53.0
20221010,60.6
20221011,131.9
20221012,134.1
20221013,135.9
20221014,153.1
20221015,97.2
20221016,66.3
20221017,134.5
20221018,142.7
20221019,159.0
20221020,158.7
20221021,174.1
20221022,98.6
20221023,68.2
20221024,178.8
20221025,173.2
20221026,175.7
20221027,178.5
20221028,186.0
20221029,100.2
20221030,66.7
20221031,179.1
20221101,122.9
20221102,126.0
20221103,124.4
20221104,140.8
20221105,88.8
20221106,60.8
20221107,116.1
20221108,134.0
