동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
95,310,친구,친구,미식,식당_칼국수_맛집
54,98,기타가족,가족_가정_오빠,레포츠/운동,캠핑_놀이터_낚시
37,56,연인,애인_커플_여자친구,문화예술,클럽_박물관_갤러리
9,37,자녀,아들_딸_학생,역사유적,교회
7,36,학생,고3_대학생_고딩,자연경관,공원_산책로_갯벌
3,5,회사동료,대리_직원,휴식/힐링,힐링_나들이
1,5,부모님,아빠,반려동물,길고양이_애견
