기준연월,지역명,검색량(건)
202108,인천광역시 미추홀구 ,107
202109,인천광역시 미추홀구 ,96
202110,인천광역시 미추홀구 ,214
202111,인천광역시 미추홀구 ,134
202112,인천광역시 미추홀구 ,76
202201,인천광역시 미추홀구 ,46
202202,인천광역시 미추홀구 ,21
202203,인천광역시 미추홀구 ,2
202204,인천광역시 미추홀구 ,1
202205,인천광역시 미추홀구 ,44
202206,인천광역시 미추홀구 ,2
202207,인천광역시 미추홀구 ,10
