순위,관광지명,주소,분류,외지인 검색 수
1,신기시장,인천 미추홀구 인하로262번길 34-0,시장,48058
2,인천SSG랜더스필드,인천 미추홀구 매소홀로 618-0,레저스포츠시설,39084
3,앨리웨이인천,인천 미추홀구 숙골로88번길 12-0,쇼핑몰,24651
4,토지금고시장,인천 미추홀구 낙섬중로38번길 5-0,시장,23082
5,수봉공원,인천 미추홀구 수봉안길 84-0,도시공원,22877
6,석바위시장,인천 미추홀구 경원대로 848-0,시장,22485
7,용현시장,인천 미추홀구 용삼길 57-1,시장,21038
8,신성쇼핑타워,인천 미추홀구 주안중로 25-0,쇼핑몰,20544
9,CGV인천도화,인천 미추홀구 숙골로88번길 12-0,공연시설,17284
10,용화선원,인천 미추홀구 주염로 43-0,종교성지,17077
11,CGV주안역,인천 미추홀구 염창로 58-0,공연시설,16418
12,문학박태환수영장,인천 미추홀구 매소홀로 618-0,테마공원,13026
13,롯데시네마인천터미널,인천 미추홀구 연남로 35-0,공연시설,8981
14,경향프라자,인천 미추홀구 주안로 108-0,쇼핑몰,8481
15,제일시장,인천 미추홀구,시장,8476
16,CGV인천학익,인천 미추홀구 매소홀로 255-0,공연시설,7028
17,독쟁이고개,인천 미추홀구,자연경관(산),5459
18,인천어린이박물관,인천 미추홀구 매소홀로 618-0,전시시설,4904
19,용남시장,인천 미추홀구 한나루로501번길 25-0,시장,4786
20,CGV남주안 휴점,인천 미추홀구 미추홀대로 736-0,공연시설,3883
21,학익시장,인천 미추홀구 한나루로 400-0,시장,3843
22,수도사,인천 미추홀구 구월로8번길 36-7,종교성지,3349
23,스마트하우스K,인천 미추홀구 인주대로4번길 10-0,기타숙박,3047
24,학산소극장,인천 미추홀구 인하로 126-0,공연시설,3026
25,호텔나무,인천 미추홀구 경인로435번길 7-8,모텔,2754
26,삼미쇼핑,인천 미추홀구 경원대로 853-0,쇼핑몰,2737
27,호텔나무,인천 미추홀구 낙섬서로49번길 30-4,모텔,2370
28,써클호텔,인천 미추홀구 토금중로3번길 28-0,호텔,2320
29,소마호텔,인천 미추홀구 주안중로 4-1,모텔,2240
30,주안역남광장,인천 미추홀구 주안로 86-0,도시공원,2225
31,인천향교,인천 미추홀구 매소홀로 589-0,역사유적지,2158
32,주안ST179호텔,인천 미추홀구 주안중로 13-0,모텔,2110
33,넘버25호텔인천용현점,인천 미추홀구 토금북로18번길 8-33,모텔,2097
34,정원호텔,인천 미추홀구 아암대로107번길 10-0,모텔,2032
35,프라하호텔,인천 미추홀구 토금북로 7-0,모텔,1785
36,홀인원호텔,인천 미추홀구 석바위로114번길 16-0,모텔,1763
37,블리츠호텔,인천 미추홀구 석바위로96번길 6-0,모텔,1652
38,호텔빈,인천 미추홀구 용오로 10-0,모텔,1508
39,호텔씨앤,인천 미추홀구 주안동로12번길 45-0,모텔,1493
40,파티오모텔,인천 미추홀구 주안중로 38-0,모텔,1470
41,다이소인천도화동점,인천 미추홀구 염전로 254-0,기타쇼핑시설,1431
42,호텔여기어때주안점,인천 미추홀구 미추홀대로722번길 40-0,모텔,1400
43,렛츠런CCC인천남구지점,인천 미추홀구 인중로 9-0,육상레저스포츠,1397
44,CF모텔,인천 미추홀구 아암대로53번길 10-0,모텔,1395
45,3S호텔,인천 미추홀구 아암대로 73-0,모텔,1390
45,두루와호텔,인천 미추홀구 미추홀대로722번길 20-0,호텔,1390
47,페이지46,인천 미추홀구 주안동로12번길 42-0,모텔,1353
48,더자자호텔,인천 미추홀구 석바위로101번길 2-0,모텔,1299
49,프로방스호텔,인천 미추홀구 미추홀대로722번길 24-0,모텔,1295
50,승학체육공원,인천 미추홀구,도시공원,1284
51,호텔마음,인천 미추홀구 주안중로50번길 13-14,모텔,1260
52,호텔썬플라워,인천 미추홀구 주안중로 22-1,모텔,1251
53,호텔여행,인천 미추홀구 한나루로 588-0,모텔,1217
54,마리호텔,인천 미추홀구 미추홀대로733번길 22-0,모텔,1214
55,HOTEL 3&4,인천 미추홀구 경인로435번길 7-30,모텔,1199
56,문학공원,인천 미추홀구,도시공원,1151
57,데이앤나잇호텔,인천 미추홀구 석바위로 72-0,모텔,1126
58,호텔식스,인천 미추홀구 주안중로43번길 11-0,모텔,1115
59,문학시어터,인천 미추홀구 매소홀로 618-0,공연시설,1067
60,호텔주노,인천 미추홀구 경원대로851번길 43-0,모텔,1064
61,송암미술관,인천 미추홀구 비류대로55번길 68-0,전시시설,1040
62,토마토모텔,인천 미추홀구 주안서로54번길 8-0,모텔,1031
63,피아노호텔,인천 미추홀구 석바위로 128-0,모텔,1016
64,영화공간주안,인천 미추홀구 미추홀대로 716-0,공연시설,1013
65,디케이호텔,인천 미추홀구 아암대로53번길 21-0,모텔,990
66,청춘호텔,인천 미추홀구 주안동로12번길 31-0,모텔,969
67,연경산배드민턴장,인천 미추홀구 매소홀로446번길 54-0,기타레저스포츠,952
68,오라호텔,인천 미추홀구 주안동로12번길 43-0,모텔,941
69,호텔시네마,인천 미추홀구 미추홀대로733번길 37-0,모텔,939
70,에이스모텔,인천 미추홀구 아암대로53번길 15-0,모텔,936
71,H호텔,인천 미추홀구 석바위로114번길 8-0,모텔,933
71,노블모텔,인천 미추홀구 수봉북로 4-1,모텔,933
73,럭셔리짝호텔,인천 미추홀구 경원대로851번길 56-0,모텔,891
74,문학산,인천 미추홀구,자연경관(산),878
75,주안 프로포즈,인천 미추홀구 주안중로 45-1,모텔,852
76,러블리모텔,인천 미추홀구 석바위로 114-0,모텔,849
77,인하문화의거리,인천 미추홀구,테마공원,818
78,호텔썸,인천 미추홀구 경인로425번길 26-0,모텔,796
79,썸모텔,인천 미추홀구 독배로498번길 20-0,모텔,780
80,옛시민회관쉼터,인천 미추홀구 남주길69번길 16-0,도시공원,738
81,보스코호텔,인천 미추홀구 미추홀대로722번길 33-0,모텔,704
82,공단종합시장,인천 미추홀구 석정로 399-0,시장,699
83,별이빛나는밤에호텔,인천 미추홀구 미추홀대로722번길 30-0,모텔,689
84,호텔유앤아이,인천 미추홀구 미추홀대로722번길 25-0,모텔,687
85,루나,인천 미추홀구 주안로 41-0,모텔,677
86,온앤오프,인천 미추홀구 주안서로54번길 9-0,모텔,670
87,인천도호부관아,인천 미추홀구 매소홀로 589-0,역사유적지,640
88,드림베이킹,인천 미추홀구 주안로 23-0,기타쇼핑시설,612
89,노다지복권방,인천 미추홀구 한나루로 400-0,기타쇼핑시설,600
90,더블유모텔,인천 미추홀구 주안동로12번길 49-0,모텔,581
91,크라운모텔,인천 미추홀구 토금남로3번길 10-0,모텔,566
92,호텔레인보우,인천 미추홀구 경인로349번길 37-0,모텔,564
93,수봉마을쉼터,인천 미추홀구,도시공원,558
94,디데이호텔,인천 미추홀구 주안중로 48-0,모텔,556
95,이룸호텔,인천 미추홀구 토금중로3번길 17-0,모텔,536
96,작대기당구재료,인천 미추홀구 구월로 20-0,기타쇼핑시설,535
97,호텔가자,인천 미추홀구 주안중로16번길 9-0,호텔,519
98,티파니모텔,인천 미추홀구 한나루로 613-1,모텔,517
99,에스호텔,인천 미추홀구 토금중로3번길 16-0,모텔,514
100,비즈니스호텔에떼,인천 미추홀구 주안서로 46-0,모텔,495
