기준연월,지역명,방문자 수
202108,인천광역시 미추홀구 ,3128721.0
202110,인천광역시 미추홀구 ,3452193.0
202109,인천광역시 미추홀구 ,3476345.0
202111,인천광역시 미추홀구 ,3370629.0
202112,인천광역시 미추홀구 ,3259348.0
202201,인천광역시 미추홀구 ,3256271.0
202202,인천광역시 미추홀구 ,2845680.0
202203,인천광역시 미추홀구 ,3433476.0
202204,인천광역시 미추홀구 ,3747270.0
202205,인천광역시 미추홀구 ,3985432.0
202206,인천광역시 미추홀구 ,3579860.0
202207,인천광역시 미추홀구 ,3806518.0
