연령대,남성방문 비율,여성방문 비율
70세 이상,1.8,1.3
60~69세,7.6,4.2
50~59세,13.3,7.3
40~49세,14.3,5.8
30~39세,13.7,6.6
20~29세,12.9,7.8
10~19세,1.6,1.3
