기준연월,방문비율
20220811,73.8
20220812,99.6
20220813,132.7
20220814,124.4
20220815,93.3
20220816,83.8
20220817,83.3
20220818,92.2
20220819,115.6
20220820,133.9
20220821,153.6
20220822,88.1
20220823,85.7
20220824,94.6
20220825,103.4
20220826,125.7
20220827,142.2
20220828,150.4
20220829,84.2
20220830,97.3
20220831,98.0
20220901,98.5
20220902,118.5
20220903,135.3
20220904,139.8
20220905,90.7
20220906,88.8
20220907,80.3
20220908,93.6
20220909,91.0
20220910,97.2
20220911,96.2
20220912,69.9
20220913,82.1
20220914,89.6
20220915,94.1
20220916,116.0
20220917,134.0
20220918,144.5
20220919,88.7
20220920,89.9
20220921,90.7
20220922,97.1
20220923,114.1
20220924,135.6
20220925,149.5
20220926,102.6
20220927,111.6
20220928,110.2
20220929,107.4
20220930,124.7
20221001,128.8
20221002,136.5
20221003,80.3
20221004,86.9
20221005,87.7
20221006,94.7
20221007,113.9
20221008,135.9
20221009,108.0
20221010,83.7
20221011,83.7
20221012,82.3
20221013,93.3
20221014,121.8
20221015,139.3
20221016,151.4
20221017,91.5
20221018,85.5
20221019,85.9
20221020,94.0
20221021,117.6
20221022,141.6
20221023,150.6
20221024,93.9
20221025,115.5
20221026,112.1
20221027,109.9
20221028,130.1
20221029,154.3
20221030,151.5
20221031,92.5
20221101,90.7
20221102,93.8
20221103,102.7
20221104,121.5
20221105,160.6
20221106,163.5
20221107,94.8
20221108,91.6
