기준연월,방문비율
20220811,113.5
20220812,129.7
20220813,235.1
20220814,243.4
20220815,202.3
20220816,80.1
20220817,79.3
20220818,100.4
20220819,109.6
20220820,226.3
20220821,204.1
20220822,68.7
20220823,60.2
20220824,61.2
20220825,78.3
20220826,99.6
20220827,209.0
20220828,186.1
20220829,46.4
20220830,39.9
20220831,64.3
20220901,42.1
20220902,68.5
20220903,118.9
20220904,115.3
20220905,39.2
20220906,37.8
20220907,38.0
20220908,24.0
20220909,166.3
20220910,197.4
20220911,199.3
20220912,144.6
20220913,22.4
20220914,22.8
20220915,25.8
20220916,59.0
20220917,135.0
20220918,133.0
20220919,39.2
20220920,21.4
20220921,33.8
20220922,40.3
20220923,57.7
20220924,135.2
20220925,135.8
20220926,40.9
20220927,21.8
20220928,45.7
20220929,51.8
20220930,70.8
20221001,119.6
20221002,140.1
20221003,101.5
20221004,0.2
20221005,37.0
20221006,40.9
20221007,61.2
20221008,141.9
20221009,188.1
20221010,133.0
20221011,22.2
20221012,36.4
20221013,39.9
20221014,59.2
20221015,137.3
20221016,133.8
20221017,37.6
20221018,19.5
20221019,34.0
20221020,39.6
20221021,55.5
20221022,135.2
20221023,134.0
20221024,37.2
20221025,21.3
20221026,36.2
20221027,40.7
20221028,72.2
20221029,147.0
20221030,144.6
20221031,60.4
20221101,5.3
20221102,29.9
20221103,18.7
20221104,39.4
20221105,144.6
20221106,142.3
20221107,34.8
20221108,17.5
