연령대,남성방문 비율,여성방문 비율
70세 이상,5.8,4.9
60~69세,14.3,9.0
50~59세,16.9,10.8
40~49세,9.7,6.5
30~39세,7.2,4.5
20~29세,3.5,3.5
10~19세,1.2,1.1
