순위,관광지명,주소,분류,
1,리틀포레스트촬영지,경북 군위군 미성5길 58-1,기타관광지,경상북도 군위군
2,화산산성전망대,경북 군위군 화산산성길 47-0,기타관광지,경상북도 군위군
3,삼국유사테마파크,경북 군위군 일연테마로 100-0,휴양관광지,경상북도 군위군
4,제2석굴암,경북 군위군,역사관광지,경상북도 군위군
5,군위한밤마을돌담길,경북 군위군 한티로 2137-3,기타관광지,경상북도 군위군
6,화산산성,경북 군위군,역사관광지,경상북도 군위군
7,팔공산하늘정원,경북 군위군,자연관광지,경상북도 군위군
8,화산산성하늘전망대,경북 군위군,기타관광지,경상북도 군위군
9,인각사,경북 군위군 삼국유사로 250-0,역사관광지,경상북도 군위군
10,리틀포레스트촬영지,경북 군위군 미성5길 58-1,문화관광,경상북도 군위군
11,하나로마트/군위점,경북 군위군 경북대로 2185-0,쇼핑,경상북도 군위군
12,화산산성전망대,경북 군위군 화산산성길 47-0,문화관광,경상북도 군위군
13,군위아미타여래삼존석굴,경북 군위군 남산4길 24-0,역사관광지,경상북도 군위군
14,엄마아빠어렸을적에,경북 군위군 산성가음로 722-0,문화시설,경상북도 군위군
15,일연공원,경북 군위군,자연관광지,경상북도 군위군
16,동산계곡,경북 군위군,자연관광지,경상북도 군위군
17,사라온이야기마을,경북 군위군 동서길 49-0,자연관광지,경상북도 군위군
18,구니CC,경북 군위군 도군로 2450-0,레포츠(육상/해상/항공),경상북도 군위군
19,군위오펠GC,경북 군위군 부흥로 227-0,레포츠(육상/해상/항공),경상북도 군위군
20,제2석굴암,경북 군위군,역사관광,경상북도 군위군
21,삼국유사테마파크,경북 군위군 일연테마로 100-0,문화관광,경상북도 군위군
22,군위전통시장,경북 군위군 중앙5길 12-8,쇼핑,경상북도 군위군
23,사유원,경북 군위군 치산효령로 1150-0,휴양관광지,경상북도 군위군
24,군위한밤마을돌담길,경북 군위군 한티로 2137-3,기타관광,경상북도 군위군
25,위천수변테마파크,경북 군위군 간동유원지길 8-0,자연관광지,경상북도 군위군
26,인각사,경북 군위군 삼국유사로 250-0,역사관광,경상북도 군위군
27,팔공산하늘정원,경북 군위군,문화관광,경상북도 군위군
28,동산계곡,경북 군위군,자연관광,경상북도 군위군
29,김수환추기경생가,경북 군위군 군위금성로 276-0,역사관광지,경상북도 군위군
30,학소대,경북 군위군,기타관광지,경상북도 군위군
31,군위아미타여래삼존석굴,경북 군위군 남산4길 24-0,역사관광,경상북도 군위군
32,화산산성하늘전망대,경북 군위군,문화관광,경상북도 군위군
33,사유원,경북 군위군 치산효령로 1150-0,문화관광,경상북도 군위군
34,내의저수지,경북 군위군,자연관광지,경상북도 군위군
35,창평지,경북 군위군,자연관광지,경상북도 군위군
36,일연공원,경북 군위군,문화관광,경상북도 군위군
37,CU/군위부계점,경북 군위군 치산효령로 1385-0,쇼핑,경상북도 군위군
38,하나로마트/군위농협서부점,경북 군위군 중앙길 81-0,쇼핑,경상북도 군위군
39,장곡자연휴양림,경북 군위군 장곡휴양림길 195-0,자연관광지,경상북도 군위군
40,이지스카이CC/건축중(2022년05월개장예정),경북 군위군 대흥1길 48-109,레포츠(육상/해상/항공),경상북도 군위군
41,사라온이야기마을,경북 군위군 동서길 49-0,문화관광,경상북도 군위군
42,김수환추기경생가,경북 군위군 군위금성로 270-0,역사관광지,경상북도 군위군
43,군위오펠GC,경북 군위군 부흥로 227-0,레저스포츠,경상북도 군위군
44,구니CC,경북 군위군 도군로 2450-0,레저스포츠,경상북도 군위군
45,김수환추기경기념공원,경북 군위군 군위금성로 270-0,자연관광지,경상북도 군위군
46,군위생활체육공원,경북 군위군,자연관광지,경상북도 군위군
47,화산산성,경북 군위군,역사관광,경상북도 군위군
48,이지스카이CC,경북 군위군 대흥1길 48-100,레저스포츠,경상북도 군위군
49,하나로마트/팔공농협본점,경북 군위군 읍내길 42-0,쇼핑,경상북도 군위군
50,엄마아빠어렸을적에,경북 군위군 산성가음로 722-0,문화관광,경상북도 군위군
51,김수환추기경생가,경북 군위군 군위금성로 270-0,역사관광,경상북도 군위군
52,평호지,경북 군위군,자연관광지,경상북도 군위군
53,군위IC낚시,경북 군위군 구지길 2-0,레포츠(육상/해상/항공),경상북도 군위군
54,석산산촌생태마을모노레일,경북 군위군 석산길 211-0,기타관광지,경상북도 군위군
55,대물나라낚시,경북 군위군 경북대로 3337-0,레포츠(육상/해상/항공),경상북도 군위군
56,의흥장,경북 군위군 읍내5길 3-11,쇼핑,경상북도 군위군
57,어슬렁대추정원,경북 군위군,자연관광지,경상북도 군위군
58,하나로마트/군위농협부계지점,경북 군위군 부흥로 8-0,쇼핑,경상북도 군위군
59,하나로마트/팔공농협효령점,경북 군위군 치산효령로 2396-0,쇼핑,경상북도 군위군
60,삼국유사군위야구장,경북 군위군,기타관광지,경상북도 군위군
61,CU/경북대로점,경북 군위군 경북대로 3137-0,쇼핑,경상북도 군위군
62,군위종합테니스장,경북 군위군 군청로 158-0,레포츠(육상/해상/항공),경상북도 군위군
63,창평지친환경생태공원,경북 군위군,자연관광지,경상북도 군위군
64,CU/군위점,경북 군위군 중앙길 96-0,쇼핑,경상북도 군위군
65,경북대학교자연사박물관,경북 군위군 경북대로 2228-0,문화시설,경상북도 군위군
66,하나로마트/부계지소,경북 군위군,쇼핑,경상북도 군위군
67,위천수변테마파크,경북 군위군 간동유원지길 8-0,문화관광,경상북도 군위군
68,이지스카이CC/건축중(2022년05월개장예정),경북 군위군 대흥1길 48-109,레저스포츠,경상북도 군위군
69,화본마을,경북 군위군 산성가음로 722-0,기타관광지,경상북도 군위군
70,학소대,경북 군위군,기타관광,경상북도 군위군
71,창평지,경북 군위군,자연관광,경상북도 군위군
72,김수환추기경기념공원,경북 군위군 군위금성로 270-0,문화관광,경상북도 군위군
73,팔공산도립공원,경북 군위군 한티로 1034-0,자연관광지,경상북도 군위군
74,바람개비언덕,경북 군위군,기타관광지,경상북도 군위군
75,케이마트,경북 군위군 중앙길 142-0,쇼핑,경상북도 군위군
76,해마루스크린,경북 군위군 중앙4길 20-0,레포츠(육상/해상/항공),경상북도 군위군
77,전투전승기념관,경북 군위군 동부로 81-0,문화시설,경상북도 군위군
78,법주사,경북 군위군 달산3길 215-0,역사관광지,경상북도 군위군
79,장곡자연휴양림,경북 군위군 장곡휴양림길 195-0,자연관광,경상북도 군위군
80,지보사,경북 군위군 상곡길 233-0,역사관광,경상북도 군위군
81,군위국민체육센터,경북 군위군 군청로 158-0,기타관광지,경상북도 군위군
82,경상북도교육청삼국유사군위도서관,경북 군위군 군청로 175-0,문화시설,경상북도 군위군
83,군위생활체육공원,경북 군위군,문화관광,경상북도 군위군
84,수태사,경북 군위군 지호2길 202-0,역사관광,경상북도 군위군
85,동행복권판매점/로또복권,경북 군위군 중앙길 32-0,쇼핑,경상북도 군위군
86,하나로마트/군위농협산성점,경북 군위군 산성가음로 700-0,쇼핑,경상북도 군위군
87,군위인각사지,경북 군위군 삼국유사로 250-0,역사관광지,경상북도 군위군
88,고마트,경북 군위군 읍내길 67-7,쇼핑,경상북도 군위군
89,고로계곡,경북 군위군,자연관광지,경상북도 군위군
90,일연파크편의점,경북 군위군 화북3길 3-0,쇼핑,경상북도 군위군
91,창평지친환경생태공원,경북 군위군,문화관광,경상북도 군위군
92,군위핑크뮬리,경북 군위군,기타관광지,경상북도 군위군
93,오은사,경북 군위군 원효길 340-0,역사관광,경상북도 군위군
94,CU/효령희망점,경북 군위군 경북대로 2204-0,쇼핑,경상북도 군위군
95,오은사,경북 군위군 원효길 340-0,역사관광지,경상북도 군위군
96,압곡사,경북 군위군 현리낙전길 836-144,역사관광,경상북도 군위군
97,오도암,경북 군위군 원효길 280-103,역사관광지,경상북도 군위군
98,일월한과,경북 군위군 부흥로 86-0,쇼핑,경상북도 군위군
99,법주사,경북 군위군 달산3길 215-0,역사관광,경상북도 군위군
100,삼국유사군위야구장,경북 군위군,문화관광,경상북도 군위군
