연령대,남성방문 비율,여성방문 비율
70세 이상,0.7,0.5
60~69세,2.1,1.6
50~59세,3.1,2.5
40~49세,5.3,2.6
30~39세,16.7,9.5
20~29세,25.4,27.2
10~19세,1.2,1.5
