순위,업소명,주소,분류,현지인 검색 수
1,김천식당,충북 보은군 삼산로1길 25-4,한식,394
2,복해가든,충북 보은군 개안길 15-9,한식,319
3,파리바게뜨충북보은점,충북 보은군 삼산로 36-1,간이음식,267
4,신라식당[한식],충북 보은군 교사삼산길 40-0,한식,266
5,투썸플레이스보은점,충북 보은군 보청대로 1861-0,카페/찻집,200
6,송화식당,충북 보은군 삼산제방로 15-0,한식,180
7,태화루[중식],충북 보은군 관기송현로 102-0,외국식,179
8,상승삼승공장,충북 보은군 농공단지길 23-0,기타음식,158
9,한우이야기,충북 보은군 뱃들로 57-0,한식,156
10,용궁식당,충북 보은군 안내보은로 1273-3,한식,148
11,능이손칼국수,충북 보은군 성족2길 41-0,한식,133
12,LOTUSBLOSSOM속리산점,충북 보은군 법주사로 104-0,카페/찻집,96
12,판장횟집,충북 보은군 회남로 1746-0,외국식,96
14,강서면옥,충북 보은군 동편길 35-0,한식,93
15,속리토속음식점[한식],충북 보은군 법주사로 261-0,한식,88
16,삼년산성송어장,충북 보은군 대야길 8-0,외국식,86
17,형제정육식당,충북 보은군 장안로 5-0,한식,83
18,혜성정육점식당,충북 보은군 삼산남로 7-1,한식,81
19,이평식당,충북 보은군 보청대로 1479-0,한식,79
20,롯데리아보은점,충북 보은군 보은로 95-0,간이음식,77
21,고 구 려,충북 보은군 삼산로1길 9-0,한식,76
22,달본106,충북 보은군 삼산로6길 10-0,카페/찻집,69
23,차이나궁[중식],충북 보은군 장신4길 32-0,외국식,62
24,일미식당[중식],충북 보은군 관기송현로 99-0,외국식,61
25,울엄마양평해장국,충북 보은군 뱃들3길 14-0,한식,60
26,거기돈가스,충북 보은군 관기3길 2-1,외국식,57
27,잎새사랑,충북 보은군 풍취1길 71-0,한식,56
28,경희식당[한식],충북 보은군 사내7길 11-4,한식,54
29,이가,충북 보은군 구인2길 8-0,한식,53
30,조은가,충북 보은군 삼산로 4-0,카페/찻집,51
31,청남대가마솥손두부,충북 보은군 보청대로 3118-0,한식,50
32,날망,충북 보은군 중티2길 64-11,카페/찻집,49
33,고바우순대,충북 보은군 삼산로1길 25-3,한식,48
34,코끼리식당,충북 보은군 삼산로2길 9-0,한식,47
35,한우명가목우원,충북 보은군 월송로 21-16,한식,44
36,보은한우식당,충북 보은군 월송로 15-0,한식,42
37,장안반점[중식],충북 보은군 장안로 9-4,외국식,40
38,꼬부랑길카페,충북 보은군 속리산로 477-0,카페/찻집,39
38,옛고을,충북 보은군 법주사로 250-0,한식,39
40,이슬커피,충북 보은군 삼산로4길 3-0,카페/찻집,36
41,삼선미나주곰탕보은점,충북 보은군 발산2길 22-0,한식,34
42,배스킨라빈스충북보은점,충북 보은군 삼산로 20-0,간이음식,33
42,금수회관,충북 보은군 삼산로 56-9,한식,33
44,영남식당[한식],충북 보은군 법주사로 254-1,한식,31
44,수라상[한식],충북 보은군 뱃들3길 16-7,한식,31
46,기사님식당,충북 보은군 법주사로 18-0,한식,28
47,김세복대추밀냉면,충북 보은군 삼산로3길 14-0,한식,27
48,한라산,충북 보은군 남부로 4531-9,한식,25
49,원남식당숯불구이,충북 보은군 원남로 17-0,한식,24
50,온제향가,충북 보은군 아치실길 64-13,한식,23
50,화성가든[한식],충북 보은군 교사삼산길 8-0,한식,23
52,이원식당,충북 보은군 뱃들로 34-0,한식,22
53,신장안식당,충북 보은군 장안로 3-0,한식,21
53,중앙식당[중식],충북 보은군 원남로 30-1,외국식,21
55,하림각[중식],충북 보은군 교사삼산길 6-0,외국식,20
55,베트남쌀국수,충북 보은군 삼산로4길 3-0,한식,20
57,배영숙산야초밥상,충북 보은군 법주사로 253-0,한식,19
58,믿음초밥,충북 보은군 사내6길 6-0,외국식,18
58,양지공원가든,충북 보은군 회남로 1640-0,한식,18
60,청년고기장수충북보은점,충북 보은군 교사삼산길 17-0,한식,17
61,사골순대,충북 보은군 보청대로 760-0,한식,16
62,봄날카페본점,충북 보은군 뱃들로 26-0,카페/찻집,15
62,영빈관[중식],충북 보은군 보청대로 1665-0,외국식,15
64,봉이네돈까스&커피,충북 보은군 관기송현로 96-0,외국식,14
64,시골막국수,충북 보은군 장신로 11-0,한식,14
66,미소다실,충북 보은군 교사삼산길 33-0,카페/찻집,13
66,석정,충북 보은군 법주사로 272-0,한식,13
66,신미쭈꾸미,충북 보은군 정자말길 10-0,외국식,13
69,관기식당,충북 보은군 보청대로 1062-0,한식,12
69,까망염소,충북 보은군 교사삼산길 65-0,한식,12
69,대가한방족발,충북 보은군 교사삼산길 23-8,외국식,12
69,신촌가든,충북 보은군 장신4길 9-1,한식,12
69,달본,충북 보은군 삼산로6길 3-0,외국식,12
74,조마루감자탕보은점,충북 보은군 뱃들로 47-0,한식,11
74,카페오슈,충북 보은군 월송로 35-0,카페/찻집,11
74,밤소가든,충북 보은군 보청대로 3400-0,한식,11
74,한울타리,충북 보은군 원남로4길 6-5,한식,11
74,그램그램보은점,충북 보은군 삼산로1길 5-1,한식,11
79,구병산매점식당,충북 보은군 보청대로 84-0,한식,10
