연령대,남성방문 비율,여성방문 비율
70세 이상,3.6,3.4
60~69세,11.6,8.1
50~59세,12.3,13.3
40~49세,9.3,7.3
30~39세,5.7,7.1
20~29세,4.4,6.2
10~19세,2.5,3.2
