동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
7,180,기타가족,동생_엄마,미식,물고기_카페_식당,개화예술공원
2,23,자녀,학생,자연경관,바다_정원_공원,개화예술공원
0,10,,,문화예술,미술관_박물관,개화예술공원
0,4,,,휴식/힐링,힐링,개화예술공원
