연령대,남성방문 비율,여성방문 비율
70세 이상,3.3,4.6
60~69세,5.3,6.6
50~59세,7.5,11.2
40~49세,8.1,9.9
30~39세,8.6,10.5
20~29세,7.3,8.8
10~19세,3.2,3.8
