기준연월,방문비율
20220811,54.8
20220812,70.6
20220813,120.2
20220814,137.4
20220815,97.1
20220816,56.7
20220817,56.8
20220818,50.8
20220819,62.9
20220820,113.4
20220821,111.8
20220822,44.4
20220823,49.3
20220824,49.4
20220825,52.0
20220826,66.5
20220827,117.5
20220828,118.5
20220829,47.4
20220830,51.5
20220831,55.0
20220901,59.5
20220902,88.6
20220903,163.8
20220904,167.0
20220905,50.4
20220906,59.1
20220907,57.1
20220908,59.6
20220909,171.0
20220910,171.3
20220911,172.1
20220912,131.6
20220913,54.5
20220914,55.1
20220915,57.1
20220916,70.4
20220917,143.8
20220918,138.0
20220919,46.0
20220920,50.1
20220921,47.9
20220922,48.9
20220923,65.1
20220924,137.9
20220925,137.3
20220926,46.8
20220927,50.7
20220928,50.5
20220929,51.5
20220930,64.5
20221001,155.2
20221002,159.2
20221003,140.4
20221004,57.8
20221005,58.8
20221006,59.9
20221007,71.6
20221008,149.6
20221009,176.1
20221010,133.9
20221011,55.4
20221012,54.7
20221013,54.0
20221014,67.5
20221015,143.0
20221016,135.6
20221017,45.1
20221018,52.2
20221019,49.5
20221020,50.4
20221021,61.0
20221022,132.9
20221023,132.4
20221024,46.5
20221025,50.4
20221026,50.0
20221027,51.0
20221028,63.3
20221029,138.7
20221030,140.3
20221031,59.8
20221101,52.6
20221102,54.2
20221103,51.3
20221104,74.1
20221105,142.9
20221106,135.3
20221107,41.5
20221108,52.4
