동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
11,238,기타가족,엄마_가족_언니,미식,카페_국수_초계국수,팔당호
10,191,친구,친구_지인,자연경관,공원_전망대_강변,팔당호
4,8,부모님,아빠,역사유적,묘_다리,팔당호
3,4,회사동료,대리_직원,휴식/힐링,힐링,팔당호
1,2,배우자,남편,레포츠/운동,캠핑,팔당호
